3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|2|EQUINE INFECTIOUS ANEMIA TEST FEE|||§ 3.2-1709|Question to be printed on ballots.|<p>The question to be printed on the ballots used in any referendum held under this article shall be as follows:</p><p>"Do you favor additional market development, education, publicity, research, and promotion of the Virginia horse industry and continuation of the levy of an assessment of $1.50 on each equine infectious anemia test performed on samples collected in Virginia in accordance with the provisions of the Horse Industry Board law?</p><p>_____ Yes</p><p>_____ No."</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.64; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|2|EQUINE INFECTIOUS ANEMIA TEST FEE|||§ 3.2-1710|Persons eligible to vote.|<p>Each member of the horse industry who has paid for the administering of the equine infectious anemia test during the previous fiscal year shall be eligible to vote in a referenda, provided that he certifies on forms approved by the Board that he has paid for such a test. Any person meeting such requirements shall be eligible to vote in the referendum, but no person shall be required to be a qualified voter in other respects. Any person who is not an individual shall vote by its authorized representative.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.65; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|2|EQUINE INFECTIOUS ANEMIA TEST FEE|||§ 3.2-1711|Referenda results; action of Governor.|<p>If the Governor finds any referenda in order, and that at least a simple majority of those voting are in opposition to the continuation of the equine infectious anemia test assessment, he shall so proclaim and upon such proclamation the assessment shall be discontinued. If the Governor finds that at least a simple majority of those voting are in favor of the continuation of the assessment, the Governor shall not so proclaim.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.66; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1712|Definitions.|<p>As used in this article, unless the context requires a different meaning:</p><p>"Manufactured equine feed" means a commercial feed as defined by § <a href='http://law.lis.virginia.gov/vacode/3.2-4800/'>3.2-4800</a> that is intended for consumption by horses or other equine.</p><p>"Manufacturer" means any person who manufactures equine feed and is licensed to conduct business in the Commonwealth under § <a href='http://law.lis.virginia.gov/vacode/3.2-4803/'>3.2-4803</a>.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.67; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1713|Petition for referendum on question of assessment; action of Board and Commissioner; amount of assessment.|<p>The Board, upon a joint petition requesting a referendum being filed with it by at least three of the following: the Virginia Horse Council, Inc., the Virginia Thoroughbred Association, the Virginia Horse Shows Association, the Virginia Quarter Horse Association, the Virginia Farm Bureau Federation, or the Virginia Agribusiness Council, and upon finding that sufficient interest exists among the members of the equine owners in the Commonwealth to justify a referendum, shall authorize the holding of a referendum as set forth in this article.</p><p>The Commissioner shall thereupon be fully empowered and directed to hold and conduct a referendum, in accordance with the provisions of §§ <a href='http://law.lis.virginia.gov/vacode/3.2-112/'>3.2-112</a> and <a href='http://law.lis.virginia.gov/vacode/3.2-1705/'>3.2-1705</a>, on the question of whether or not equine owners in the Commonwealth are of the opinion that additional market development, education, publicity, research, and promotion of the equine industry are required. If approved in the referendum authorized by this section, an assessment of $3 per ton or $0.075 per 50-pound bag of manufactured equine feed shall be established. The cost of conducting a referendum under this section shall be paid from the Virginia Horse Industry Promotion and Development Fund.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.68; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1714|Persons eligible to vote.|<p>Any person who owns an equine in the Commonwealth shall be eligible to vote in a referendum held under this article if he executes and submits to the Commissioner an affidavit on forms and methods approved by the Board verifying Virginia residency, legal voting age, and at least one of the following to confirm equine ownership:</p><p>1. Current breed or discipline registration for an equine owned in the Commonwealth.</p><p>2. Receipt of a valid Virginia equine infectious anemia test within the last 12 months indicating an ownership interest in an equine.</p><p>3. A lease purchase agreement, contract, bill of sale, or other legal document showing current ownership or lease interest in an equine stabled or pastured in the Commonwealth.</p><p>Completed forms shall include the full name of the person submitting the form along with an associated farm name, if applicable, mailing address, and phone number. Any person who is not an individual shall vote by its authorized representative.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.69; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1715|Question to be printed on ballots.|<p>The question to be printed on the ballots used in the initial referendum held pursuant to § <a href='http://law.lis.virginia.gov/vacode/3.2-1713/'>3.2-1713</a>, shall be as follows:</p><p>"Do you favor additional market development, education, publicity, research, and promotion of the Virginia equine industry and the levy of an assessment of $3 per ton or $0.075 per 50-pound bag of manufactured equine feed sold in the Commonwealth of Virginia in accordance with the provisions of the Horse Industry Board law?</p><p>_____ Yes</p><p>_____ No."</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.70; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1716|Action of Governor if a simple majority of voters favors assessment.|<p>If the Governor finds the referendum in order and that at least a simple majority of those voting are in favor of the assessment for the purpose of conducting additional programs in market development, education, publicity, research, and promotion of the equine industry, he shall so proclaim and an assessment of $3 per ton or $0.075 per 50-pound bag of manufactured equine feed shall be established within 180 days of such proclamation and collected as set forth in this chapter.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.71; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1717|Action of Governor if referendum found out of order or less than a simple majority of voters favors assessment.|<p>If the Governor finds the referendum out of order, or that at least a simple majority of those voting are not in favor of the assessment for the purpose of conducting additional programs of market development, education, publicity, research, and promotion of the equine industry, he shall so proclaim and an assessment on manufactured equine feed shall not be established.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.72; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1718|Referenda.|<p>If the Governor issues a proclamation under § <a href='http://law.lis.virginia.gov/vacode/3.2-1716/'>3.2-1716</a>, then no other referendum shall be held on the equine industry that was the subject of the proclamation except that after the expiration of five years from the date of the imposition of the assessment on manufactured equine feed, another referendum may be held in the manner herein prescribed to determine whether the assessment shall be continued or adjusted. The Board, upon petition by members of the equine industry representing at least 10 percent of the number of members of the equine industry who voted in the preceding referendum, or as determined by the Commissioner, may provide for a referendum on the continuation or adjustment of the assessment. The Board shall not act on such a petition for conducting such a referendum until at least five years have passed from the time the manufactured equine feed assessment was established or until at least five years have passed since the last referendum.</p><p>If the Governor determines that a simple majority is not in favor of the assessment, the Board shall hold no new referendum for at least one year after the Governor has declared his findings, but, at the expiration of one year and upon petition by 10 percent of the members of the Commonwealth's equine industry that voted in the most recent referendum, the Board may provide for a referendum. The cost of conducting any referendum under this section may be paid from the Virginia Horse Industry Promotion and Development Fund.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.73; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1719|Collection and disposition of assessment by manufacturer; report.|<p>A. Every manufacturer shall collect an assessment of $3 per ton or $0.075 per 50-pound bag of manufactured equine feed he sells in the Commonwealth and on any manufactured equine feed he imports for sale in the Commonwealth and shall remit such assessment to the Department annually. The Department shall promptly pay the assessments into the state treasury to the credit of the Virginia Horse Industry Promotion and Development Fund.</p><p>B. Every manufacturer shall complete, on forms furnished by the Department, an annual report of the total tonnage of manufactured equine feed he sold and imported into the Commonwealth. Such reports shall be submitted to the Department along with the assessments submitted pursuant to subsection A. The reporting year for manufactured equine feed shall be January 1 through December 31.</p><p>C. All assessments collected under this section shall be paid to the Department by February 1 for the preceding calendar year.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.74; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1720|Records to be kept by manufacturer.|<p>Any manufacturer who is required to collect the equine feed assessment under this article shall maintain such records as may be necessary or required by the Commissioner to accurately indicate the tonnage of manufactured equine feed that he has sold or imported for sale in the Commonwealth. The manufacturer shall maintain such records for a period of not less than three years from the time the manufactured equine feed was sold. Such records shall be open to the inspection of the Commissioner.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.75; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1721|Collection of delinquent assessments; civil action.|<p>Any manufacturer who is required to collect the equine feed assessment under this article and who has not paid the assessment to the Commissioner within 15 working days following the due date of February 1 shall pay to the Commissioner a late fee of 10 percent of the amount due or $50, whichever is greater, in addition to the amount of assessment owed. The appraisal of this late fee shall not prevent the Commissioner from taking other action, as provided for in this chapter. If any person is delinquent in any payment of the money due, then the amount shall be collected by civil action in the name of the Commonwealth at the direction of the Commissioner, and any person adjudged to be in default shall pay the cost of such action. The Attorney General, at the request of the Commissioner, shall institute action in any appropriate court for the collection of any money due, including interest thereon.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.76; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|BOARDS, COUNCILS, FOUNDATIONS, AND COMMISSIONS|B|COMMODITY BOARDS|17|HORSE INDUSTRY BOARD|3|EQUINE FEED ASSESSMENT|||§ 3.2-1722|Falsification of records; misdemeanor.|<p>It is a Class 1 misdemeanor:</p><p>1. For any manufacturer to fail to submit to the Department any report required pursuant to § <a href='http://law.lis.virginia.gov/vacode/3.2-1719/'>3.2-1719</a> within 60 days after the time such report is due.</p><p>2. For any manufacturer knowingly to report falsely to the Department any information required pursuant to this article.</p><p>2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0497'>497</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0588'>588</a>, § 3.1-22.77; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|1|POTATO BOARD MEMBERSHIP AND AUTHORITY|||§ 3.2-1800|Definitions.|<p>As used in this chapter, unless the context requires a different meaning:</p><p>"Approved seed potatoes" means disease-free potatoes and parts thereof that conform to the standards established by the Potato Board.</p><p>"Board" means the Potato Board.</p><p>"Handler" means any person who is a processor, dealer, shipper, or exporter who purchases potatoes from a grower, or who acts as the grower's agent, or any person who holds a produce dealer or commission merchant license from the Department. The term also means any producer who packs, processes, or otherwise performs the functions of a handler pursuant to the provisions of this chapter.</p><p>"Jurisdiction" means any locality where potatoes are produced according to the records of the Department.</p><p>"Potatoes" means all varieties of potatoes except sweet potatoes.</p><p>"Producer" means any person who, in a calendar year, grows a minimum of 40,000 pounds of potatoes in the Commonwealth.</p><p>"Seed potatoes" means potatoes and parts thereof intended for the propagation or production of commercial potatoes.</p><p>1982, c. 126, §§ 3.1-684.21, 3.1-684.39; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|1|Potato Board Membership and Authority|||§ 3.2-1801|Potato Board; composition and appointment of members.|<p>The Potato Board, established by the passage of a 1994 referendum held pursuant to Chapter 126 of the Acts of Assembly of 1982, is continued within the Department. The Potato Board shall be composed of seven members appointed by the Governor from nominations by grower organizations, to terms of four years. The appointments shall be subject to confirmation by the General Assembly. All members of the Potato Board shall be producers of potatoes. Each grower organization shall submit nominations for each available position before the expiration of the member's term for which the nomination is being provided. If said organizations fail to provide nominations, the Governor may appoint other nominees that meet the criteria provided by this section.</p><p>1982, c. 126, § 3.1-684.32; 1985, c. 448; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0691'>691</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0714'>714</a>; 2016, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?161+ful+CHAP0565'>565</a>; 2022, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0576'>576</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0577'>577</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|1|POTATO BOARD MEMBERSHIP AND AUTHORITY|||§ 3.2-1802|Repealed.|<p>Repealed by Acts 2016, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?161+ful+CHAP0565'>565</a>, cl. 2.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|1|POTATO BOARD MEMBERSHIP AND AUTHORITY|||§ 3.2-1803|Potato Board meetings and quorum.|<p>The Potato Board shall meet at least once each year prior to the beginning of the seed potato buying season, at the call of the chairman, and whenever the majority of the members so request. A majority of the members shall constitute a quorum.</p><p>1982, c. 126, § 3.1-684.32; 1985, c. 448; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>; 2016, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?161+ful+CHAP0565'>565</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|1|POTATO BOARD MEMBERSHIP AND AUTHORITY|||§ 3.2-1804|Powers and duties of the Potato Board.|<p>A. The Board shall have charge of the management and expenditures of the Virginia Potato Fund established in the state treasury.</p><p>B. The Board may expend funds to provide for programs of research, education, publicity, advertising, and other promotion; manage the fund so as to accumulate a reserve for contingencies; establish an office and employ such technical and professional assistants as may be required; contract for research, publicity, advertising and other promotional services; and take all actions as will assist in strengthening and promoting the best interest of producers of potatoes.</p><p>C. In carrying out the purposes of this chapter, the Board may cooperate with other state, regional, and national agricultural organizations in research, education, publicity, advertising, and other promotional activities.</p><p>D. The Board may establish an executive committee and charge it with those powers, duties, and functions as the Board deems proper.</p><p>E. The chairman of the Board shall make an annual report to the Board including a statement of the total receipts and disbursements for the year and shall file a copy of the report and the audit required by § <a href='http://law.lis.virginia.gov/vacode/3.2-1810/'>3.2-1810</a> with the Commissioner.</p><p>F. The Board shall adopt regulations to establish standards for seed potatoes and to carry out the provisions of this chapter and, at the recommendation of the chairman, request that the Commissioner, the Dean of the College of Agriculture and Life Sciences at Virginia Polytechnic Institute and State University, the Chairman of the Certified Seed Board, and the Director of the Eastern Shore Agricultural Research and Extension Center at Painter appoint representatives to advise the Board.</p><p>1982, c. 126, §§ 3.1-684.32, 3.1-684.36; 1985, c. 448; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|2|POTATO REFERENDA AND FUND|||§ 3.2-1805|Referenda.|<p>Upon a petition, or its own motion, or that of an interested person properly made, the Board may hold a referendum on the continuance of the tax. If a petition is not presented to the Board or the Board is not otherwise advised, the tax to support additional research and promotion of potatoes shall continue to be levied and collected as provided for in this article. The cost of conducting any referendum as prescribed in this article shall be paid from funds paid into the Virginia Potato Fund. The Board shall adopt regulations governing the conduct of referenda pursuant to § <a href='http://law.lis.virginia.gov/vacode/3.2-112/'>3.2-112</a>.</p><p>1982, c. 126, § 3.1-684.30; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|2|POTATO REFERENDA AND FUND|||§ 3.2-1806|Management of referenda; Commissioner's duties; notice.|<p>A. The Commissioner shall arrange for and manage any referendum conducted pursuant to this article.</p><p>B. The Commissioner shall, at least 60 days before the referendum is to be held, mail notice to the clerk of the circuit court in each locality where producers are located.</p><p>The clerk of the circuit court shall post the notice and the regulations on the front door or public bulletin board of the courthouse and certify the posting to the Commissioner. The Commissioner shall give notice of the referendum in a newspaper of general circulation in Richmond, Virginia, and shall send a notice of the referendum to a newspaper of general circulation in each locality where producers are located at least 60 days prior to the holding of any referendum pursuant to the provisions of this article. The notice shall contain the date, hours, voting places, and method of voting in the referendum, the amount of tax to be collected, the means by which the tax shall be collected, the general purposes for how the taxes will be used, and the regulations adopted by the Board hereunder.</p><p>C. The Commissioner, with the assistance of the petitioners, shall prepare and distribute in advance of the referendum all necessary ballots and supplies required for the referendum and shall under regulations adopted by the Board and with the assistance of the petitioners and the Extension Service arrange for the necessary polling places.</p><p>D. The Commissioner shall, within 10 days after the referendum, canvass and publicly declare the results thereof and certify the same to the Governor and the Board.</p><p>1982, c. 126, §§ 3.1-684.23, 3.1-684.26, 3.1-684.27; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|2|POTATO REFERENDA AND FUND|||§ 3.2-1807|Question to be printed on ballots.|<p>The question to be printed on the ballots used in a referendum pursuant to this article shall be as follows:</p><p>"Do you favor additional research, education, publicity, advertising, and other promotion of potatoes and the continuation of the levy of two cents ($0.02) per 100 pounds in accordance with the provisions of the Board law to support the same?</p><p>_____ Yes</p><p>_____ No."</p><p>1982, c. 126, § 3.1-684.31; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|2|POTATO REFERENDA AND FUND|||§ 3.2-1808|Persons eligible to vote.|<p>Each producer in the Commonwealth who produced 40,000 pounds of potatoes during the year next preceding the date of the referendum held pursuant to this article shall be eligible to vote in the referendum if he certifies to the required production. The certification shall be on forms approved by the Board. Any person meeting these requirements shall be eligible to vote in the referendum, but no person shall be required to be a qualified voter in any other respect. Any person who is not an individual shall vote by its authorized representative.</p><p>1982, c. 126, § 3.1-684.24; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|2|POTATO REFERENDA AND FUND|||§ 3.2-1809|Referenda results; action of Governor.|<p>The Governor shall examine all matters relating to the referendum and whether a majority of the producers voting expressed a desire for additional research, education, publicity, advertising, and other means of promotion and continuing the levying of the tax to support them. If the Governor finds the referendum in order and that a majority of those voting are in opposition to the continuation of the levying of the tax on potatoes, he shall so proclaim and upon such proclamation the tax on potatoes shall be discontinued. If the Governor finds that a majority of those voting are in favor of the continuation of the tax on potatoes, the Governor shall not so proclaim.</p><p>1982, c. 126, § 3.1-684.28; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>.</p>
3.2|AGRICULTURE, ANIMAL CARE, AND FOOD|II|Boards, Councils, Foundations, and Commissions|B|Commodity Boards|18|Potato Board|2|POTATO REFERENDA AND FUND|||§ 3.2-1810|Virginia Potato Fund established.|<p>There is hereby created in the state treasury a special nonreverting fund to be known as the Virginia Potato Fund, hereafter referred to as "the Fund." The Fund shall be established on the books of the Comptroller.</p><p>All moneys levied and collected pursuant to this article shall be paid into the state treasury and credited to the Fund. Interest earned on moneys in the Fund shall remain in the Fund and be credited to it. Any moneys remaining in the Fund, including interest thereon, at the end of each fiscal year shall not revert to the general fund but shall remain in the Fund. Moneys in the Fund shall be used solely for the purposes set forth in this chapter.</p><p>Expenditures and disbursements from the Fund shall be made by the Board on warrants issued by the Comptroller upon written request signed by the duly authorized officer of the Board.</p><p>The Auditor of Public Accounts shall audit all the accounts of the Board as is provided for in § <a href='http://law.lis.virginia.gov/vacode/30-133/'>30-133</a>.</p><p>1982, c. 126, §§ 3.1-684.36, 3.1-684.37; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0860'>860</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>.</p>
