54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-107|Appointments, terms and removal of members of regulatory boards; citizen members.|<p>All members of regulatory boards shall be citizens of the United States and residents of Virginia. Members shall be appointed by the Governor and may be removed by him as provided in subsection A of § <a href='http://law.lis.virginia.gov/vacode/2.2-108/'>2.2-108</a>. Any vacancy occurring other than by expiration of terms shall be filled for the unexpired term. Members shall hold office after expiration of their terms until their successors are duly appointed and have qualified. Appointment to fill an unexpired term shall not be considered a full term. All members of regulatory boards appointed by the Governor for terms commencing on or after July 1, 1988, shall be appointed for terms of four years. No member shall serve more than two successive full terms on any regulatory board.</p><p>A "citizen member" of a regulatory board shall be a person who (i) is not by training or experience a practitioner of the profession or occupation regulated by the board, (ii) is not the spouse, parent, child, or sibling of such a practitioner, and (iii) has no direct or indirect financial interest, except as a consumer, in the practice of the profession or occupation regulated by the board.</p><p>The provisions of this section shall not apply to the Board for Branch Pilots.</p><p>1981, c. 447, § 54-1.18:1; 1988, cc. 42, 765.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-108|Disclosure of official records.|<p>Official records of the Department of Professional and Occupational Regulation or the Department of Health Professions or any board named in this title shall be subject to the disclosure provisions of the Virginia Freedom of Information Act (§ <a href='http://law.lis.virginia.gov/vacode/2.2-3700/'>2.2-3700</a> et seq.), except for the following:</p><p>1. Examination questions, papers, booklets, and answer sheets, which may be disclosed at the discretion of the board administering or causing to be administered such examinations.</p><p>2. Applications for admission to examinations or for licensure, certification, registration, or permitting and the scoring records maintained by any board or by the Departments on individuals or applicants. However, this material may be made available during normal working hours for copying by the subject individual or applicant at his expense at the office of the Department or board that possesses the material.</p><p>3. Records of active investigations being conducted by the Departments or any board.</p><p>1979, c. 408, § 54-1.41; 1982, c. 207; 1988, c. 765; 1993, c. 499; 2017, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?171+ful+CHAP0423'>423</a>.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-109|Reviews and appeals.|<p>Any person who has been aggrieved by any action of the Department of Professional and Occupational Regulation, Department of Health Professions, Board for Professional and Occupational Regulation, Board of Health Professions, any regulatory board within the Departments or any panel of a health regulatory board convened pursuant to § <a href='http://law.lis.virginia.gov/vacode/54.1-2400/'>54.1-2400</a> shall be entitled to a review of such action. Appeals from such actions shall be in accordance with the provisions of the Administrative Process Act (§ <a href='http://law.lis.virginia.gov/vacode/2.2-4000/'>2.2-4000</a> et seq.).</p><p>1979, c. 408, § 54-1.19; 1988, c. 765; 1992, c. 659; 1993, c. 499.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-110|Presiding officer; participation of board in hearing; disqualification of board member.|<p>A. Every hearing in a contested case shall be conducted in accordance with the provisions of the Administrative Process Act (§ <a href='http://law.lis.virginia.gov/vacode/2.2-4000/'>2.2-4000</a> et seq.). When a hearing officer presides, the regulatory board shall determine whether the hearing officer is to hear the case alone or with a panel of a health regulatory board convened pursuant to § <a href='http://law.lis.virginia.gov/vacode/54.1-2400/'>54.1-2400</a> or whether the board is to hear the case with the hearing officer.</p><p>B. A board member shall disqualify himself and withdraw from any case in which he cannot accord fair and impartial consideration. Any party may request the disqualification of any board member by stating with particularity the grounds upon which it is claimed that fair and impartial consideration cannot be accorded. The remaining members of the board or panel shall determine whether the individual should be disqualified.</p><p>1979, c. 408, § 54-1.37; 1986, c. 615; 1988, c. 765; 1992, c. 659.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-111|Unlawful acts; prosecution; proceedings in equity; civil penalty.|<p>A. It is unlawful for any person, partnership, corporation, or other entity to engage in any of the following acts:</p><p>1. Practicing a profession or occupation without holding a valid license as required by statute or regulation.</p><p>2. Making use of any designation provided by statute or regulation to denote a standard of professional or occupational competence without being duly certified or licensed.</p><p>3. Making use of any titles, words, letters, or abbreviations which may reasonably be confused with a designation provided by statute or regulation to denote a standard of professional or occupational competence without being duly certified or licensed.</p><p>4. Performing any act or function which is restricted by statute or regulation to persons holding a professional or occupational license or certification, without being duly certified or licensed.</p><p>5. Failing to register as a practitioner of a profession or occupation as required by statute or regulation.</p><p>6. Materially misrepresenting facts in an application for licensure, certification, or registration.</p><p>7. Willfully refusing to furnish a regulatory board information or records required or requested pursuant to statute or regulation.</p><p>8. Violating any statute or regulation governing the practice of any profession or occupation regulated pursuant to this title.</p><p>9. Refusing to process a request, tendered in accordance with the regulations of the relevant health regulatory board or applicable statutory law, for patient records or prescription dispensing records after the closing of a business or professional practice or the transfer of ownership of a business or professional practice.</p><p>B. Any person who willfully engages in any unlawful act enumerated in this section is guilty of a Class 1 misdemeanor. The third or any subsequent conviction for violating this section during a 36-month period constitutes a Class 6 felony. In addition, any person convicted of any unlawful act enumerated in subdivisions A 1 through 8, for conduct that is within the purview of any regulatory board within the Department of Professional and Occupational Regulation, may be ordered by the court to pay restitution in accordance with §§ <a href='/vacode/19.2-305/'>19.2-305</a> through <a href='/vacode/19.2-305.4/'>19.2-305.4</a>.</p><p>C. The Director of the Department of Professional and Occupational Regulation, or his designee, may issue a notice to any person violating the provisions of subdivisions A 1 through 5 or A 8 to cease and desist such activity.</p><p>D. In addition to the criminal penalties provided for in subsection B, the Department of Professional and Occupational Regulation or the Department of Health Professions, without compliance with the Administrative Process Act (§ <a href='/vacode/2.2-4000/'>2.2-4000</a> et seq.), shall have the authority to enforce the provisions of subsection A and may institute proceedings in equity to enjoin any person, partnership, corporation or any other entity from engaging in any unlawful act enumerated in this section and to recover a civil penalty of at least $200 but not more than $5,000 per violation, with each unlawful act constituting a separate violation; but in no event shall the civil penalties against any one person, partnership, corporation or other entity exceed $25,000 per year. Such proceedings shall be brought in the name of the Commonwealth by the appropriate Department in the circuit court or general district court of the city or county in which the unlawful act occurred or in which the defendant resides.</p><p>E. This section shall not be construed to prohibit or prevent the owner of patient records from (i) retaining copies of his patient records or prescription dispensing records after the closing of a business or professional practice or the transfer of ownership of a business or professional practice or (ii) charging a reasonable fee, in accordance with subsections B2, B3, B4, and B6 of § <a href='/vacode/8.01-413/'>8.01-413</a> or subsection J of § <a href='/vacode/32.1-127.1:03/'>32.1-127.1:03</a>, for copies of patient records, as applicable under the circumstances.</p><p>F. Nothing in this section, nor §§ <a href='/vacode/13.1-543/'>13.1-543</a>, <a href='/vacode/13.1-1102/'>13.1-1102</a>, <a href='/vacode/54.1-2902/'>54.1-2902</a>, and <a href='/vacode/54.1-2929/'>54.1-2929</a>, shall be construed to prohibit or prevent any entity of a type listed in § <a href='/vacode/13.1-542.1/'>13.1-542.1</a> or <a href='/vacode/13.1-1101.1/'>13.1-1101.1</a>, which employs or contracts with an individual licensed by a health regulatory board, from (i) practicing or engaging in the practice of a profession or occupation for which such individual is licensed, (ii) providing or rendering professional services related thereto through the licensed individual, or (iii) having a legitimate interest in enforcing the terms of employment or its contract with the licensed individual.</p><p>G. This section shall apply, mutatis mutandis, to all persons holding a multistate licensure privilege to practice nursing in the Commonwealth of Virginia.</p><p>1979, c. 408, § 54-1.20; 1988, c. 765; 1993, cc. 129, 499; 1998, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0470'>470</a>; 2001, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?011+ful+CHAP0544'>544</a>; 2003, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0753'>753</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0762'>762</a>; 2004, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0049'>49</a>; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0398'>398</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0642'>642</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0697'>697</a>; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0358'>358</a>; 2017, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?171+ful+CHAP0457'>457</a>; 2019, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?191+ful+CHAP0481'>481</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?191+ful+CHAP0517'>517</a>.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-112|Copies of records as evidence.|<p>Copies of all records, documents and other papers of the Department of Professional and Occupational Regulation and the Department of Health Professions and their regulatory boards which bear the official seal and which are duly certified and authenticated in writing on the face of such documents to be true copies by the custodian thereof and by the person to whom the custodian reports shall be received as evidence with like effect as the original records, documents or other papers in all courts of the Commonwealth.</p><p>1988, c. 765; 1993, c. 499.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-113|Regulatory boards to adjust fees; certain transfer of moneys collected on behalf of health regulatory boards prohibited.|<p>A. Following the close of any biennium, when the account for any regulatory board within the Department of Professional and Occupational Regulation maintained under § <a href='/vacode/54.1-308/'>54.1-308</a> shows that unspent and unencumbered revenue exceeds $100,000 or 20 percent of the total expenses allocated to the regulatory board for the past biennium, whichever is greater, the regulatory board shall (i) distribute all such excess revenue to current regulants and (ii) reduce the fees levied by it for certification, licensure, registration, or permit and renewal thereof so that the fees are sufficient but not excessive to cover expenses.</p><p>B. Following the close of any biennium, when the account for any regulatory board within the Department of Health Professions maintained under § <a href='/vacode/54.1-2505/'>54.1-2505</a> shows expenses allocated to it for the past biennium to be more than 10 percent greater or less than moneys collected on behalf of the regulatory board, it shall revise the fees levied by it for certification, licensure, registration, or permit and renewal thereof so that the fees are sufficient but not excessive to cover expenses.</p><p>C. Nongeneral funds generated by fees collected on behalf of the health regulatory boards and accounted for and deposited into a special fund by the Director of the Department of Health Professions shall be held exclusively to cover the expenses of the health regulatory boards, the Health Practitioners' Monitoring Program, and the Department and Board of Health Professions and shall not be transferred to any agency other than the Department of Health Professions, except as provided in §§ <a href='/vacode/54.1-3011.1/'>54.1-3011.1</a> and <a href='/vacode/54.1-3011.2/'>54.1-3011.2</a>.</p><p>1981, c. 558, § 54-1.28:1; 1988, c. 765; 1993, c. 499; 2006, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?061+ful+CHAP0631'>631</a>; 2009, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?091+ful+CHAP0472'>472</a>; 2017, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?171+ful+CHAP0423'>423</a>; 2019, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?191+ful+CHAP0517'>517</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?191+ful+CHAP0697'>697</a>.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-114|Biennial report.|<p>The Board of Bar Examiners, the Department of Professional and Occupational Regulation and the Department of Health Professions shall submit biennial reports to the Governor and General Assembly on or before November 1 of each even-numbered year. The biennial report shall contain at a minimum the following information for the Board of Bar Examiners and for each board within the two Departments: (i) a summary of the board's fiscal affairs, (ii) a description of the board's activities, (iii) statistical information regarding the administrative hearings and decisions of the board, (iv) a general summary of all complaints received against licensees and the procedures used to resolve the complaints, and (v) a description of any action taken by the board designed to increase public awareness of board operations and to facilitate public participation. The Department of Health Professions shall include, in those portions of its report relating to the Board of Medicine, a compilation of the data required by § <a href='/vacode/54.1-2910.1/'>54.1-2910.1</a>.</p><p>1985, c. 537, § 54-1.2:3; 1988, c. 765; 1993, c. 499; 1998, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0744'>744</a>; 2004, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0650'>650</a>.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-115|Expired.|<p>Expired.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-116|Applicants to include social security numbers, or other identifying number; exemption.|<p>A. Every applicant for a license, certificate, registration or other authorization to engage in a business, trade, profession or occupation issued by the Commonwealth pursuant to this title, and every applicant for renewal thereof, shall provide on the application either his social security number or control number issued by the Department of Motor Vehicles pursuant to § <a href='http://law.lis.virginia.gov/vacode/46.2-342/'>46.2-342</a>. An initial application or renewal application which does not include either identifying number shall not be considered or acted upon by the issuing entity, and no refund of any fees paid with the application shall be granted.</p><p>B. Notwithstanding the provisions of subsection A, a health regulatory board of the Department of Health Professions may issue a temporary license or authorization to practice, effective for not longer than 90 days, to an otherwise qualified applicant for a license, certificate or registration who is a foreign national and cannot provide a social security number or control number at the time of application.</p><p>1997, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?971+ful+CHAP0794'>794</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?971+ful+CHAP0898'>898</a>; 2003, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0803'>803</a>.</p>
54.1|PROFESSIONS AND OCCUPATIONS|I|GENERAL PROVISIONS RELATING TO REGULATORY BOARDS|||1|GENERAL PROVISIONS|||||§ 54.1-117|Expiration of documents issued to persons in diplomatic service and the armed services of the United States.|<p>Notwithstanding any contrary provision of law, any license, permit, certificate, or other document, however styled or denominated, that is related to the practice of any business, profession, or calling and issued under this title to any citizen of the Commonwealth shall be held not to have expired during the period of such person's service outside the United States, in the armed services of the United States or as a member of the diplomatic service of the United States, appointed under the Foreign Service Act of 1946, serving outside the United States and 60 days thereafter. However, no extension granted under this section shall exceed five years from the date of expiration of the document. The provisions of this section shall apply to the spouse of a member of the armed services of the United States if the spouse accompanies the member during periods of service outside of the United States.</p><p>For the purposes of this section "service in the armed services of the United States" includes active duty service with the regular Armed Forces of the United States or the National Guard or other reserve component.</p><p>2004, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0975'>975</a>; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0342'>342</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0357'>357</a>.</p>
