10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10|CAVE PROTECTION ACT|||||§ 10.1-1001|Cave Board; qualifications; officers.|<p>A. The Cave Board is continued within the Department of Conservation and Recreation and shall consist of the Director of the Department of Historic Resources, or his designee, serving in an ex officio capacity and eleven citizens of Virginia appointed by the Governor for four-year terms. Appointments shall be made on the basis of activity and knowledge in the conservation, exploration, study and management of caves.</p><p>B. The Cave Board shall meet at least three times a year. Six members shall constitute a quorum for the transaction of business. The Board shall annually elect a chairman, vice-chairman and recording secretary and such other officers as the Board deems necessary.</p><p>1979, c. 433, §§ 9-152.1, 9-152.2; 1980, c. 745; 1984, c. 750; 1985, c. 448; 1988, c. 891; 1989, c. 656.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10|CAVE PROTECTION ACT|||||§ 10.1-1002|Powers and duties of Cave Board.|<p>A. The Cave Board may perform all tasks necessary to carry out the purposes of this chapter, including the following:</p><p>1. Accept any gift, money, security or other source of funding and expend such funds to effectuate the purposes of this chapter.</p><p>2. Serve as an advisory board to any requesting state agency on matters relating to caves and karst.</p><p>3. Conduct and maintain an inventory of publicly owned caves in Virginia.</p><p>4. Provide cave management expertise and service to requesting public agencies and cave owners.</p><p>5. Maintain a current list of all significant caves in Virginia and report any real and present danger to such caves.</p><p>6. Provide cave data for use by state and other governmental agencies.</p><p>7. Publish or assist in publishing articles, pamphlets, brochures or books on caves and cave-related concerns.</p><p>8. Facilitate data gathering and research efforts on caves.</p><p>9. Advise civil defense authorities on the present and future use of Virginia caves in civil defense.</p><p>10. Advise on the need for and desirability of a state cave recreation plan.</p><p>11. Inform the public about the value of cave resources and the importance of preserving them for the citizens of the Commonwealth.</p><p>B. The Cave Board shall have the duty to:</p><p>1. Protect the rare, unique and irreplaceable minerals and archaeological resources found in caves.</p><p>2. Protect and maintain cave life.</p><p>3. Protect the ground water flow which naturally occurs in caves from water pollution.</p><p>4. Protect the integrity of caves that have unique characteristics or are exemplary natural community types.</p><p>5. Make recommendations to interested state agencies concerning any proposed rule, regulation or administrative policy which directly affects the use and conservation of caves in this Commonwealth.</p><p>6. Study any matters of special concern relating to caves and karst.</p><p>1979, c. 252, § 10-150.11; 1979, c. 433, §§ 9-152.1, 9-152.3 to 9-152.5; 1980, c. 745; 1984, cc. 734, 750; 1985, c. 448; 1988, c. 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10|CAVE PROTECTION ACT|||||§ 10.1-1003|Permits for excavation and scientific investigation; how obtained; penalties.|<p>A. In addition to the written permission of the owner required by § <a href='http://law.lis.virginia.gov/vacode/10.1-1004/'>10.1-1004</a> a permit shall be obtained from the Department of Conservation and Recreation prior to excavating or removing any archaeological, paleontological, prehistoric, or historic feature of any cave. The Department shall issue a permit to excavate or remove such a feature if it finds with the concurrence of the Director of the Department of Historic Resources that it is in the best interest of the Commonwealth and that the applicant meets the criteria of this section. The permit shall be issued for a period of two years and may be renewed upon expiration. Such permit shall not be transferable; however, the provisions of this section shall not preclude any person from working under the direct supervision of the permittee.</p><p>B. All field investigations, explorations, or recovery operations undertaken under this section shall be carried out under the general supervision of the Department and in a manner to ensure that the maximum amount of historic, scientific, archaeologic, and educational information may be recovered and preserved in addition to the physical recovery of objects.</p><p>C. A person applying for a permit pursuant to this section shall:</p><p>1. Be a historic, scientific, or educational institution, or a professional or amateur historian, biologist, archaeologist or paleontologist, who is qualified and recognized in these areas of field investigations.</p><p>2. Provide a detailed statement to the Department giving the reasons and objectives for excavation or removal and the benefits expected to be obtained from the contemplated work.</p><p>3. Provide data and results of any completed excavation, study, or collection at the first of each calendar year.</p><p>4. Obtain the prior written permission of the owner if the site of the proposed excavation is on privately owned land.</p><p>5. Carry the permit while exercising the privileges granted.</p><p>D. Any person who fails to obtain a permit required by subsection A hereof shall be guilty of a Class 1 misdemeanor. Any violation of subsection C hereof shall be punished as a Class 3 misdemeanor, and the permit shall be revoked.</p><p>E. The provisions of this section shall not apply to any person in any cave located on his own property.</p><p>1979, c. 252, § 10-150.16; 1982, c. 81; 1984, c. 750; 1988, c. 891; 1989, c. 656.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10|CAVE PROTECTION ACT|||||§ 10.1-1004|Vandalism; penalties.|<p>A. It shall be unlawful for any person, without express, prior, written permission of the owner, to:</p><p>1. Break, break off, crack, carve upon, write, burn, or otherwise mark upon, remove, or in any manner destroy, disturb, deface, mar, or harm the surfaces of any cave or any natural material which may be found therein, whether attached or broken, including speleothems, speleogens, and sedimentary deposits. The provisions of this section shall not prohibit minimal disturbance for scientific exploration.</p><p>2. Break, force, tamper with, or otherwise disturb a lock, gate, door, or other obstruction designed to control or prevent access to any cave, even though entrance thereto may not be gained.</p><p>3. Remove, deface, or tamper with a sign stating that a cave is posted or citing provisions of this chapter.</p><p>4. Excavate, remove, destroy, injure, deface, or in any manner disturb any burial grounds, historic or prehistoric resources, archaeological or paleontological site or any part thereof, including relics, inscriptions, saltpeter workings, fossils, bones, remains of historical human activity, or any other such features which may be found in any cave, except those caves owned by the Commonwealth or designated as Commonwealth archaeological sites or zones, and which are subject to the provisions of the Virginia Antiquities Act (§ <a href='http://law.lis.virginia.gov/vacode/10.1-2300/'>10.1-2300</a> et seq.).</p><p>B. Entering or remaining in a cave which has not been posted by the owner shall not by itself constitute a violation of this section.</p><p>C. Any violation of this section shall be punished as a Class 1 misdemeanor.</p><p>D. The provisions of this section shall not apply to an owner of a cave on his own property.</p><p>1979, c. 252, § 10-150.13; 1982, c. 81; 1988, c. 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10|CAVE PROTECTION ACT|||||§ 10.1-1005|Pollution; penalties.|<p>A. It shall be unlawful for any person, without express, prior, written permission of the owner, to store, dump, litter, dispose of or otherwise place any refuse, garbage, dead animals, sewage, or toxic substances harmful to cave life or humans, in any cave or sinkhole. It shall also be unlawful to burn within a cave or sinkhole any material which produces any smoke or gas which is harmful to any naturally occurring organism in any cave.</p><p>B. Any violation of this section shall be punished as a Class 1 misdemeanor.</p><p>1979, c. 252, § 10-150.14; 1982, c. 81; 1988, c. 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10|CAVE PROTECTION ACT|||||§ 10.1-1006|Disturbance of naturally occurring organisms; scientific collecting permits; penalties.|<p>A. It shall be unlawful to remove, kill, harm, or otherwise disturb any naturally occurring organisms within any cave, except for safety or health reasons; however, scientific collecting permits may be obtained from the Department.</p><p>B. Any violation of this section shall be punished as a Class 3 misdemeanor.</p><p>1979, c. 252, § 10-150.15; 1988, c. 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10|CAVE PROTECTION ACT|||||§ 10.1-1007|Sale of speleothems; penalties.|<p>It shall be unlawful for any person to sell or offer for sale any speleothems in this Commonwealth, or to export them for sale outside the Commonwealth. Any violation of this section shall be punished as a Class 1 misdemeanor.</p><p>1979, c. 252, § 10-150.17; 1982, c. 81; 1988, c. 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10|CAVE PROTECTION ACT|||||§ 10.1-1008|Liability of owners and agents limited; sovereign immunity of Commonwealth not waived.|<p>Neither the owner of a cave nor his authorized agents acting within the scope of their authority are liable for injuries sustained by any person using the cave for recreational or scientific purposes if no charge has been made for the use of the cave, notwithstanding that an inquiry as to the experience or expertise of the individual seeking consent may have been made.</p><p>Nothing in this section shall be construed to constitute a waiver of the sovereign immunity of the Commonwealth or any of its boards, departments, bureaus, or agencies.</p><p>1979, c. 252, § 10-150.18; 1988, c. 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1009|Definitions.|<p>As used in this chapter, unless the context otherwise requires:</p><p>"Conservation easement" means a nonpossessory interest of a holder in real property, whether easement appurtenant or in gross, acquired through gift, purchase, devise, or bequest imposing limitations or affirmative obligations, the purposes of which include retaining or protecting natural or open-space values of real property, assuring its availability for agricultural, forestal, recreational, or open-space use, protecting natural resources, maintaining or enhancing air or water quality, or preserving the historical, architectural or archaeological aspects of real property.</p><p>"Holder" means a charitable corporation, charitable association, or charitable trust which has been declared exempt from taxation pursuant to 26 U.S.C. § 501(c)(3) and the primary purposes or powers of which include: (i) retaining or protecting the natural or open-space values of real property; (ii) assuring the availability of real property for agricultural, forestal, recreational, or open-space use; (iii) protecting natural resources; (iv) maintaining or enhancing air or water quality; or (v) preserving the historic, architectural or archaeological aspects of real property.</p><p>"Public body" means any entity defined in § <a href='http://law.lis.virginia.gov/vacode/10.1-1700/'>10.1-1700</a>.</p><p>"Third party right of enforcement" means a right provided in a conservation easement to enforce any of its terms granted to a governmental body, charitable corporation, charitable association or charitable trust which, although eligible to be a holder, is not a holder.</p><p>1988, cc. 720, 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1010|Creation, acceptance and duration.|<p>A. A holder may acquire a conservation easement by gift, purchase, devise or bequest.</p><p>B. No right or duty in favor of or against a holder and no right in favor of a person having a third-party right of enforcement arises under a conservation easement before its acceptance by the holder and a recordation of the acceptance.</p><p>C. A conservation easement shall be perpetual in duration unless the instrument creating it otherwise provides a specific time. For all easements, the holder shall (i) meet the criteria in § <a href='/vacode/10.1-1009/'>10.1-1009</a> and (ii) either have had a principal office in the Commonwealth for at least five years, or be a national organization in existence for at least five years which has an office in the Commonwealth and has registered and is in good standing with the State Corporation Commission. Until a holder has met these requirements, the holder may co-hold a conservation easement with another holder that meets the requirements.</p><p>D. An interest in real property in existence at the time a conservation easement is created is not impaired by it unless the owner of the interest is a party to the conservation easement or consents to it in writing.</p><p>E. No conservation easement shall be valid and enforceable unless the limitations or obligations created thereby conform in all respects to the comprehensive plan at the time the easement is granted for the area in which the real property is located.</p><p>F. This chapter does not affect the power of the court to modify or terminate a conservation easement in accordance with the principles of law and equity, or in any way limit the power of eminent domain as possessed by any public body. In any such proceeding the holder of the conservation easement shall be compensated for the value of the easement.</p><p>1988, cc. 720, 891; 2000, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0182'>182</a>; 2003, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP1014'>1014</a>; 2004, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0364'>364</a>.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1011|Taxation.|<p>A. Where an easement held pursuant to this chapter or the Open-Space Land Act (§ <a href='http://law.lis.virginia.gov/vacode/10.1-1700/'>10.1-1700</a> et seq.) by its terms is perpetual, neither the interest of the holder of a conservation easement nor a third-party right of enforcement of such an easement shall be subject to state or local taxation nor shall the owner of the fee be taxed for the interest of the holder of the easement.</p><p>B. Assessments of the fee interest in land that is subject to a perpetual conservation easement held pursuant to this chapter or the Open-Space Land Act (§ <a href='http://law.lis.virginia.gov/vacode/10.1-1700/'>10.1-1700</a> et seq.) shall reflect the reduction in the fair market value of the land that results from the inability of the owner of the fee to use such property for uses terminated by the easement. To ensure that the owner of the fee is not taxed on the value of the interest of the holder of the easement, the fair market value of such land (i) shall be based only on uses of the land that are permitted under the terms of the easement and (ii) shall not include any value attributable to the uses or potential uses of the land that have been terminated by the easement.</p><p>C. Notwithstanding the provisions of subsection B, land which is (i) subject to a perpetual conservation easement held pursuant to this chapter or the Open-Space Land Act (§ <a href='http://law.lis.virginia.gov/vacode/10.1-1700/'>10.1-1700</a> et seq.), (ii) devoted to open-space use as defined in § <a href='http://law.lis.virginia.gov/vacode/58.1-3230/'>58.1-3230</a>, and (iii) in any county, city or town which has provided for land use assessment and taxation of any class of land within its jurisdiction pursuant to § <a href='http://law.lis.virginia.gov/vacode/58.1-3231/'>58.1-3231</a> or § <a href='http://law.lis.virginia.gov/vacode/58.1-3232/'>58.1-3232</a>, shall be assessed and taxed at the use value for open space, if the land otherwise qualifies for such assessment at the time the easement is dedicated. If an easement is in existence at the time the locality enacts land use assessment, the easement shall qualify for such assessment. Once the land with the easement qualifies for land use assessment, it shall continue to qualify so long as the locality has land use assessment.</p><p>1988, cc. 720, 891; 1993, c. 390; 1998, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0487'>487</a>.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1012|Notification.|<p>Whenever any instrument conveying a conservation easement is recorded after July 1, 1988, the party responsible for recording it or his agent shall mail certified copies thereof, together with any attached plats and a notice specifying the date and place of recordation, to the commissioner of revenue for the local jurisdiction in which the real property subject thereto is located, the Director of the Department of Conservation and Recreation, the Virginia Outdoors Foundation, and to any other public body named in such instrument. Whenever any conservation easement is on lands that are part of or contain a historic place or landmark listed on either the National Register of Historic Places or the Virginia Landmarks Register, any notice required by this section shall also be given to the Director of the Department of Historic Resources.</p><p>1988, cc. 720, 891; 2011, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0207'>207</a>.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1013|Standing.|<p>An action affecting a conservation easement may be brought by:</p><p>1. An owner of an interest in real property burdened by the easement;</p><p>2. A holder of the easement;</p><p>3. A person having an express third-party right of enforcement;</p><p>4. The Attorney General of the Commonwealth;</p><p>5. The Virginia Outdoors Foundation;</p><p>6. The Virginia Historic Landmarks Board;</p><p>7. The local government in which the real property is located; or</p><p>8. Any other governmental agency or person with standing under other statutes or common law.</p><p>1988, cc. 720, 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1014|Validity.|<p>A conservation easement is valid even though:</p><p>1. It is not appurtenant to an interest in real property;</p><p>2. It can be or has been assigned to another holder;</p><p>3. It is not of a character that has been recognized traditionally at common law;</p><p>4. It imposes a negative burden;</p><p>5. It imposes affirmative obligations upon the owner of an interest in the burdened property or upon the holder;</p><p>6. The benefit does not touch or concern real property; or</p><p>7. There is no privity of estate or of contract.</p><p>Except as otherwise provided in this chapter, a conservation easement may be created, conveyed, recorded, assigned, released, modified, terminated, or otherwise altered or affected in the same manner as other easements.</p><p>1988, cc. 720, 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1015|Conveyance to the Commonwealth.|<p>Whenever any holder as defined in this chapter, or the successors or assigns thereof, shall cease to exist, any conservation easement and any right of enforcement held by it shall vest in the Virginia Outdoors Foundation, unless the instrument creating the easement otherwise provides for its transfer to some other holder or public body. In an easement vested in the Virginia Outdoors Foundation by operation of the preceding sentence, the Foundation may retain it or thereafter convey it to any other public body or any holder the Foundation deems most appropriate to hold and enforce such interest in accordance with the purpose of the original conveyance of the easement.</p><p>1988, cc. 720, 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1016|Savings clause.|<p>Nothing herein shall in any way affect the power of a public body under any other statute, including without limitation the Virginia Outdoors Foundation and the Virginia Historic Landmarks Board, to acquire and hold conservation easements or affect the terms of any such easement held by any public body.</p><p>1988, cc. 720, 891.</p>
10.1|CONSERVATION|I|ACTIVITIES ADMINISTERED BY THE DEPARTMENT OF CONSERVATION AND RECREATION|||10.1|VIRGINIA CONSERVATION EASEMENT ACT|||||§ 10.1-1016.1|Construction.|<p>Notwithstanding any provision of law to the contrary, an easement held pursuant to this chapter shall be construed in favor of achieving the conservation purposes for which it was created.</p><p>2021, Sp. Sess. I, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0274'>274</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0317'>317</a>.</p>
10.1|CONSERVATION|I|Activities Administered by the Department of Conservation and Recreation|||10.2|Virginia Land Conservation Foundation|||||§ 10.1-1017|Foundation created.|<p>There is hereby created the Virginia Land Conservation Foundation, hereinafter referred to as the Foundation, a body politic and corporate to have such powers and duties as hereinafter provided.</p><p>1992, c. 426; 1999, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0900'>900</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0906'>906</a>.</p>
10.1|CONSERVATION|I|Activities Administered by the Department of Conservation and Recreation|||10.2|Virginia Land Conservation Foundation|||||§ 10.1-1018|Virginia Land Conservation Board of Trustees; membership; terms; vacancies; compensation and expenses.|<p>A. The Foundation shall be governed and administered by a Board of Trustees. The Board shall have a total membership of 19 members that shall consist of 17 citizen members and two ex officio voting members as follows: four citizen members, who may be members of the House of Delegates, to be appointed by the Speaker of the House of Delegates and, if such members are members of the House of Delegates, in accordance with the principles of proportional representation contained in the Rules of the House of Delegates; two citizen members, who may be members of the Senate, to be appointed by the Senate Committee on Rules; 11 nonlegislative citizen members, one from each congressional district, to be appointed by the Governor; and the Secretary of Natural and Historic Resources, or his designee, and the Secretary of Agriculture and Forestry, or his designee, to serve ex officio with voting privileges. Nonlegislative citizen members shall be appointed for four-year terms, except that initial appointments shall be made for terms of one to four years in a manner whereby no more than six members shall have terms that expire in the same year. Legislative members and the ex officio member shall serve terms coincident with their terms of office. Appointments to fill vacancies, other than by expiration of a term, shall be made for the unexpired terms. Vacancies shall be filled in the same manner as the original appointments. All members may be reappointed. However, no Senate member shall serve more than two consecutive four-year terms, no House member shall serve more than four consecutive two-year terms and no nonlegislative citizen member shall serve more than two consecutive four-year terms. The remainder of any term to which a member is appointed to fill a vacancy shall not constitute a term in determining the member's eligibility for reappointment. Nonlegislative citizen members shall have experience or expertise, professional or personal, in one or more of the following areas: natural resource protection and conservation, construction and real estate development, natural habitat protection, environmental resource inventory and identification, forestry management, farming, farmland preservation, fish and wildlife management, historic preservation, and outdoor recreation. At least one of the nonlegislative citizen members shall be a farmer, and at least one shall be a member of a state-recognized or federally recognized Virginia Indian Tribe. Members of the Board shall post bond in the penalty of $5,000 with the State Comptroller prior to entering upon the functions of office.</p><p>B. The Secretary of Natural and Historic Resources shall serve as the chairman of the Board of Trustees. The chairman shall serve until his successor is appointed. The members appointed as provided in subsection A shall elect a vice-chairman annually from among the members of the Board. A majority of the members of the Board serving at any one time shall constitute a quorum for the transaction of business. The board shall meet at the call of the chairman or whenever a majority of the members so request.</p><p>C. Trustees of the Foundation shall receive no compensation for their services. All members shall be reimbursed for all reasonable and necessary expenses incurred in the performance of their duties on behalf of the Foundation as provided in §§ <a href='/vacode/2.2-2813/'>2.2-2813</a> and <a href='/vacode/2.2-2825/'>2.2-2825</a>. Funding for the costs of expenses of the members shall be provided by the Department of Conservation and Recreation.</p><p>D. The chairman of the Board and any other person designated by the Board to handle the funds of the Foundation shall give bond, with corporate surety, in such penalty as is fixed by the Governor, conditioned upon the faithful discharge of his duties. The premium on the bonds shall be paid from funds available to the Foundation for such purpose.</p><p>E. The Board shall seek assistance in developing grant criteria and advice on grant priorities and any other appropriate issues from a task force consisting of the following agency heads or their designees: the Director of the Department of Conservation and Recreation, the Commissioner of Agriculture and Consumer Services, the State Forester, the Director of the Department of Historic Resources, the Director of the Department of Wildlife Resources and the Executive Director of the Virginia Outdoors Foundation. The Board may request any other agency head to serve on or appoint a designee to serve on the task force.</p><p>1992, c. 426; 1999, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0900'>900</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0906'>906</a>; 2000, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0021'>21</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0294'>294</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0494'>494</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP1053'>1053</a>; 2003, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0885'>885</a>; 2005, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0633'>633</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0758'>758</a>; 2006, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?061+ful+CHAP0045'>45</a>; 2020, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+CHAP0958'>958</a>; 2021, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0401'>401</a>; 2022, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0705'>705</a>.</p>
10.1|CONSERVATION|I|Activities Administered by the Department of Conservation and Recreation|||10.2|Virginia Land Conservation Foundation|||||§ 10.1-1018.1|Reporting.|<p>The chairman of the Board shall submit to the Governor and the General Assembly, including the Chairmen of the House Committee on Appropriations, the House Committee on Agriculture, Chesapeake and Natural Resources, the Senate Committee on Finance and Appropriations, and the Senate Committee on Agriculture, Conservation and Natural Resources, and to the Director of the Department of Planning and Budget an executive summary and report of the activity and work of the Board on or before December 15 of each year. The document shall report on the status of the Foundation and its Fund, including (i) land conservation targeting tools developed for the Foundation; (ii) descriptions of projects that received funding; (iii) a description of the geographic distribution of land protected as provided in § <a href='/vacode/10.1-1021.1/'>10.1-1021.1</a>; (iv) expenditures from, interest earned by, and financial obligations of the Fund; and (v) progress made toward recognized state and regional land conservation goals, including what percentage of properties conserved were identified by ConserveVirginia, pursuant to § <a href='/vacode/10.1-104.6:1/'>10.1-104.6:1</a>, and a summary of the conservation values that were protected. The report shall also estimate the funds needed to achieve goals established by the Board for (a) natural area protection, (b) open spaces and parks, (c) farmland preservation, (d) forest land preservation, (e) historical and cultural sites, (f) meeting the needs of under-resourced communities, and (g) any other goal determined by the Board. The executive summary and report shall be submitted as provided in the procedures of the Division of Legislative Automated Systems for the processing of legislative documents and reports and shall be posted on the General Assembly's website.</p><p>2005, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0633'>633</a>; 2021, Sp. Sess. I, c. <a href='https://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0099&212+ful+CHAP0099'>99</a>; 2022, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0705'>705</a>.</p>
10.1|CONSERVATION|I|Activities Administered by the Department of Conservation and Recreation|||10.2|Virginia Land Conservation Foundation|||||§ 10.1-1019|Executive secretary; land management.|<p>A. The Director of the Department of Conservation and Recreation shall serve as executive secretary to the Foundation and shall be responsible for providing technical assistance and performing any administrative duties that the Foundation may direct.</p><p>B. The Department of Conservation and Recreation shall administer the Foundation's lands as if such lands were departmental lands, and the regulations established by the Director for the management and protection of departmental lands shall apply to real estate held by the Foundation. The Department's conservation officers commissioned under § <a href='http://law.lis.virginia.gov/vacode/10.1-115/'>10.1-115</a> shall have jurisdiction on all of the Foundation's lands and waters.</p><p>1992, c. 426; 2000, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP1053'>1053</a>.</p>
