66|JUVENILE JUSTICE|||||1|DEPARTMENT AND STATE BOARD OF JUVENILE JUSTICE|||||§ 66-9|Quorum.|<p>A majority of the current membership of the Board shall constitute a quorum for all purposes.</p><p>1989, c. 733.</p>
66|JUVENILE JUSTICE|||||1|DEPARTMENT AND STATE BOARD OF JUVENILE JUSTICE|||||§ 66-10|Powers and duties of Board.|<p>The Board shall have the following powers and duties:</p><p>1. To establish and monitor policies for the programs and facilities for which the Department is responsible under this law.</p><p>2. To ensure the development of a long-range youth services policy.</p><p>3. To monitor the activities of the Department and its effectiveness in implementing the policies developed by the Board.</p><p>4. To advise the Governor and Director on matters relating to youth services.</p><p>5. To promulgate such regulations as may be necessary to carry out the provisions of this title and other laws of the Commonwealth.</p><p>6. To ensure the development of programs to educate citizens and elicit public support for the activities of the Department.</p><p>7. To establish length-of-stay guidelines for juveniles indeterminately committed to the Department and to make such guidelines available for public comment.</p><p>8. To adopt all necessary regulations for the management and operation of the schools in the Department except that the regulations adopted hereunder shall not conflict with regulations relating to security of the institutions in which the juveniles are committed.</p><p>9. To establish compulsory minimum entry-level, in-service, and advanced training standards, as well as the time required for completion of such training, for persons employed as juvenile correctional officers employed at a juvenile correctional facility as defined in § <a href='/vacode/66-25.3/'>66-25.3</a>. For such juvenile correctional officers who may have contact with pregnant inmates, such standards shall include training on the general care of pregnant women, the impact of restraints on pregnant inmates and fetuses, the impact of being placed in restrictive housing or solitary confinement on pregnant inmates, and the impact of body cavity searches on pregnant inmates.</p><p>1989, c. 733; 1990, c. 679; 1996, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0755'>755</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0914'>914</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0164'>164</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0456'>456</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>; 2019, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?191+ful+CHAP0366'>366</a>; 2020, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+CHAP0526'>526</a>.</p>
66|JUVENILE JUSTICE|||||1|DEPARTMENT AND STATE BOARD OF JUVENILE JUSTICE|||||§ 66-10.01|Certified mail; subsequent mail or notices may be sent by regular mail.|<p>Whenever in this title the Board or the Department is required to send any mail or notice by certified mail and such mail or notice is sent certified mail, return receipt requested, then any subsequent, identical mail or notice that is sent by the Board or the Department may be sent by regular mail.</p><p>2011, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0566'>566</a>.</p>
66|JUVENILE JUSTICE|||||1|DEPARTMENT AND STATE BOARD OF JUVENILE JUSTICE|||||§ 66-10.1|Board to establish regulations regarding human research.|<p>The Board shall promulgate regulations pursuant to the Administrative Process Act (§ <a href='http://law.lis.virginia.gov/vacode/2.2-4000/'>2.2-4000</a> et seq.) to effectuate the provisions of Chapter 5.1 (§ <a href='http://law.lis.virginia.gov/vacode/32.1-162.16/'>32.1-162.16</a> et seq.) of Title 32.1 for human research, as defined in § <a href='http://law.lis.virginia.gov/vacode/32.1-162.16/'>32.1-162.16</a>, to be conducted or authorized by the Department. The regulations shall require the human research committee to submit to the Governor, the General Assembly, and the Director or his designee at least annually a report on human research projects reviewed and approved by the committee and shall require the committee to report any significant deviations from the proposals as approved.</p><p>1992, c. 603.</p>
66|JUVENILE JUSTICE|||||1|DEPARTMENT AND STATE BOARD OF JUVENILE JUSTICE|||||§ 66-10.2|Board to establish regulations regarding youth detained in juvenile correctional facilities pursuant to contracts with the federal government.|<p>The Board, in collaboration with the Department of Behavioral Health and Developmental Services, shall promulgate regulations governing the housing of youth who are detained in a juvenile correctional facility pursuant to a contract with the federal government and not committed to such juvenile correctional facility by a court of the Commonwealth. Such regulations shall establish:</p><p>1. Standards that (i) govern the use of physical force, mechanical restraints, and spit guards and (ii) avoid the use of isolation;</p><p>2. Staff training requirements regarding cognitive behavioral interventions, trauma-informed care, cultural background implications, de-escalation techniques, and the use of physical and mechanical restraints;</p><p>3. Requirements for an appropriate number of bilingual staff and culturally relevant programs;</p><p>4. Methods to ensure that such youth detained understand their rights and responsibilities;</p><p>5. Standards to ensure the provision of necessary physical and mental health care;</p><p>6. A requirement that any contract entered into by a juvenile correctional facility with the federal government to house youth provide staff of the Department with the same level of access to such youth that the Department would ordinarily have regarding any other youth committed to such facility; and</p><p>7. Standards for recordkeeping, including extended recordkeeping requirements for records and video footage related to reported incidents.</p><p>2020, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+CHAP0599'>599</a>.</p>
66|JUVENILE JUSTICE|||||1|DEPARTMENT AND STATE BOARD OF JUVENILE JUSTICE|||||§ 66-10.3|Guidelines and policies and procedures for sharing information derived from juvenile records.|<p>A. The Department shall develop and biennially update a model memorandum of understanding setting forth the respective roles and responsibilities of the Department, the Department of Behavioral Health and Developmental Services, the Department of Social Services, the court service units, the local departments of social services, and the community services boards or behavioral health authorities regarding the sharing of information derived from juvenile records for purposes of identifying and serving juveniles who may be receiving or who have received treatment, services, or care from the local agencies, the Department, or the Department of Behavioral Health and Developmental Services.</p><p>B. In developing and updating the model memorandum of understanding, the Department shall consult with the Department of Behavioral Health and Developmental Services, the Department of Criminal Justice Services, the Department of Social Services, the Office of Children's Services, and representatives selected by the Department from the court service units, local departments of social services, community services boards or behavioral health authorities, youth and family organizations, and such other stakeholders as the Department shall deem appropriate from across the Commonwealth.</p><p>C. The model memorandum of understanding shall contain provisions regarding the manner in which a juvenile who may be receiving or who has received treatment, services, or care from such agency or department is identified by the agency or department and how such identification is shared among the agencies and departments, including the point at which a juvenile is identified by the agencies or departments that are providing or have provided treatment, services, or care to such juvenile; the manner in which past agency or department involvement is identified and shared, including when informed consent from a juvenile or guardian is appropriate and necessary; and the person at each agency or department responsible for identifying any potential juvenile and serving as a contact for information-sharing requests.</p><p>D. The Department shall distribute the model memorandum of understanding to each court services unit, community services board or behavioral health authority, and local department of social services.</p><p>2022, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0063'>63</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0064'>64</a>.</p>
66|JUVENILE JUSTICE|||||1|DEPARTMENT AND STATE BOARD OF JUVENILE JUSTICE|||||§ 66-11|Repealed.|<p>Repealed by Acts 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0164'>164</a> and <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0456'>456</a>, cl. 2.</p>
66|JUVENILE JUSTICE|||||1|DEPARTMENT AND STATE BOARD OF JUVENILE JUSTICE|||||§ 66-12|Definitions.|<p>Unless a different meaning clearly appears from the context, as used in this title:</p><p>"Board" or "State Board" means the Board of Juvenile Justice;</p><p>"Child" means any natural person under eighteen years of age;</p><p>"Department" means the Department of Juvenile Justice;</p><p>"Director" means the Director of Juvenile Justice.</p><p>1989, c. 733.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-13|Authority of Department as to juveniles committed to it; establishment of facilities; arrangements for temporary care.|<p>A. The Department is authorized and empowered to receive juveniles committed to it by the courts of the Commonwealth. The Department shall establish, staff and maintain facilities for the rehabilitation, education, training and confinement of such juveniles. The Department may make arrangements with satisfactory persons, institutions or agencies, or with cities or counties maintaining places of detention for juveniles, for the temporary care of such juveniles.</p><p>B. The Department may by mutual agreement with a locality or localities and, pursuant to standards promulgated pursuant to § <a href='/vacode/16.1-309.9/'>16.1-309.9</a>, establish detention homes for use by a locality or localities for pre-trial and post-dispositional detention pursuant to §§ <a href='/vacode/16.1-248.1/'>16.1-248.1</a> and <a href='/vacode/16.1-284.1/'>16.1-284.1</a>. The Department may collect by mutual agreement with a locality or localities and from any locality of this Commonwealth from which a juvenile is placed in such a detention home, the reasonable cost of maintaining such juvenile in such facility and a portion of the cost of construction of such facility. Such agreements shall be subject to approval by the General Assembly in the general appropriation act.</p><p>C. The Department shall collect data pertaining to the demographic characteristics of juveniles incarcerated in state juvenile correctional institutions, including, but not limited to, the race or ethnicity, age, and gender of such persons, and the types of and extent to which health-related problems are prevalent among such persons. Beginning July 1, 1997, such data shall be collected, tabulated quarterly, and reported by the Director to the Governor and the General Assembly at each regular session of the General Assembly thereafter.</p><p>Code 1950, §§ 53-324, 53-330, 63-291, 63-366, 63-367, 63-368, 63-369, 63.1-239, 63.1-245; 1950, p. 33; 1954, c. 262; 1956, cc. 127, 287; 1962, c. 437; 1968, c. 578; 1974, cc. 44, 45; 1975, c. 178; 1981, c. 487; 1982, c. 636, § 53.1-237; 1989, c. 733; 1991, c. 534; 1996, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0755'>755</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0914'>914</a>; 1997, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?971+ful+CHAP0894'>894</a>; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>; 2022, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0414'>414</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0415'>415</a>.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-13.1|Division of Education; employment of Superintendent; powers and duties.|<p>A. To assist in the performance of the duties imposed by § <a href='http://law.lis.virginia.gov/vacode/66-13/'>66-13</a> the Department shall develop and maintain a Division of Education (Division), which shall be composed of all the educational facilities of all institutions operated by the Department. The Division shall be designated as a local education agency (LEA) but shall not be eligible to receive state funds appropriated for direct aid to public education.</p><p>B. The Department shall employ a Superintendent of the Division, who shall meet the minimum standards for division superintendents set by the Board of Education. The Superintendent shall supervise the administration of the Division. The Department shall employ teachers and place them in appropriate schools. Other powers and duties of the Superintendent shall be fixed by the Board of Education in accordance with law.</p><p>C. When the Department employs a teacher licensed by the Board of Education to provide instruction in the schools of the juvenile correctional centers, the Department of Human Resource Management shall establish salary schedules for the teachers which endeavor to be competitive with those in effect for the school division in which the correctional center is located.</p><p>2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0803'>803</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0835'>835</a>.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-14|Allowance for maintenance of children placed by Commonwealth in private homes, etc.|<p>For the maintenance of each child committed to the custody of the Department pursuant to subdivision A 14 of § <a href='http://law.lis.virginia.gov/vacode/16.1-278.8/'>16.1-278.8</a> and placed in a private home or in a facility other than one operated by the Commonwealth, there shall be paid a per diem allowance which shall be established by the Department from funds appropriated to the Department for this purpose. The cost of such care shall not exceed that amount which would be incurred if the services required by the child were provided in a juvenile facility operated by the Department.</p><p>No child shall be placed outside the Commonwealth without first complying with the appropriate provisions of Chapters 10 (§ <a href='http://law.lis.virginia.gov/vacode/63.2-1000/'>63.2-1000</a> et seq.) and 11 (§ <a href='http://law.lis.virginia.gov/vacode/63.2-1100/'>63.2-1100</a> et seq.) of Title 63.2 or with regulations of the State Board of Social Services relating to resident children placed out of the Commonwealth.</p><p>Code 1950, §§ 53-325, 63-293, 63.1-240; 1952, c. 644; 1962, c. 437; 1968, c. 578; 1970, c. 326; 1974, cc. 44, 45, 476; 1978, c. 309; 1981, c. 487; 1982, c. 636, § 53.1-239; 1989, c. 733; 1992, cc. 837, 880; 1993, cc. 232, 283; 1996, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0587'>587</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0597'>597</a>.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-15|Schedules of per diem cost of maintenance in detention homes; reimbursements of cities and counties.|<p>The Department shall establish schedules setting forth the per diem cost to each locality for maintaining a child in a detention home. In accordance with the schedule, the Department, in addition to all other reimbursements on account of such detention homes, shall reimburse each city or county for the cost of maintaining in such homes any children committed to the Department. The Department shall review annually and adjust, if justified, the per diem it pays to localities for the care of state wards.</p><p>Code 1950, §§ 53-326, 63.1-241, 63-293.1; 1954, c. 582; 1968, c. 578; 1974, cc. 44, 45; 1981, c. 487; 1982, c. 636, § 53.1-240; 1989, cc. 683, 733.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-16|Acceptance and expenditure of certain funds for children committed to Department.|<p>The Department is authorized to accept and expend for the benefit of any child committed to it, or for reimbursement purposes, any funds made available from any source, solely for the current maintenance and support of any such child, whether such funds be provided by the child's parents, or other person, or by the U.S. Department of Veterans Affairs, the Railroad Retirement Act, the old age and survivor's insurance provisions of the federal Social Security Act, as amended, or from any other source. In no event shall the sums so accepted exceed an amount in excess of the cost to the Department of supporting the child.</p><p>Code 1950, §§ 53-327, 63.1-242, 63-293.2; 1956, c. 400; 1968, c. 578; 1974, cc. 44, 45; 1981, c. 487; 1982, c. 636, § 53.1-241; 1989, c. 733.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-17|Disposition of property left by child.|<p>If any child, having been in the custody of the Department by virtue of § <a href='http://law.lis.virginia.gov/vacode/16.1-278.8/'>16.1-278.8</a>, upon being released or having escaped therefrom leaves any personal property valued at less than $100 in the custody of the Department for six months after his release or escape, the Director may sell such personal property at public sale or otherwise dispose of the property. The proceeds of such sale shall be kept for one year from the date of the child's attaining the age of majority. Thereafter, any unclaimed proceeds shall be paid into the state treasury and credited to the Literary Fund.</p><p>Code 1950, §§ 16.1-178.1, 53-327.1; 1956, c. 555; 1974, cc. 44, 45; 1977, c. 559; 1981, c. 487; 1982, c. 636, § 53.1-242; 1989, c. 733; 1991, c. 534.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-18|Examination and placing of such children.|<p>The Department shall make a careful physical and mental examination of every child committed to it by the courts, investigate the personal and family history of the child and his environment, and place such children at such facilities as are available. Any children committed to the Department and afterwards found to be eligible for commitment by proper proceedings to any state hospital or admission to a training center for individuals with intellectual disability shall take precedence as to admission over all others and shall in all cases be received into the state hospital or training center within 45 days.</p><p>Code 1950, §§ 53-328, 63-292, 63.1-243; 1956, c. 127; 1968, c. 578; 1974, cc. 44, 45; 1981, c. 487; 1982, c. 636, § 53.1-243; 1989, c. 733; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0476'>476</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0507'>507</a>.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-19|Behavioral services unit; director and personnel; examination of children.|<p>To assist in the performance of the duties imposed by § <a href='http://law.lis.virginia.gov/vacode/66-18/'>66-18</a>, the Department shall maintain a behavioral services unit and employ as director thereof a clinically competent person. The Department shall also employ such other medical, technical and clinical personnel skilled in the diagnosis and treatment of physical diseases or mental illnesses of children as may be desirable for the operation of such unit. The personnel of the unit, when visiting the various facilities maintained by the Department for the care of children committed to the Department, shall conduct a thorough examination of each child at such facilities not theretofore examined by the unit, and other children at the facilities for whom such examination is indicated. Such examination shall be for the purpose of determining, diagnosing and treating physical and learning ailments or impairments and mental illnesses with a view to improving the general functioning of such children and hastening their rehabilitation.</p><p>Code 1950, §§ 53-329, 63.1-244, 63-381, 63-384; 1954, c. 681; 1966, c. 354; 1968, c. 578; 1974, cc. 44, 45; 1981, c. 487; 1982, c. 636, § 53.1-244; 1989, c. 733; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0476'>476</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0507'>507</a>.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-20|Observation and treatment of children with mental illness or developmental disabilities.|<p>After commitment of any child to the Department, if the Department finds, as a result of psychiatric examinations and case study, that such child has mental illness or a developmental disability, it shall be the duty of the Department to obtain treatment for the child's mental condition. If the Department determines that transfer to a state hospital, training center, or other appropriate treatment facility is required to further diagnose or treat the child's mental condition, the proceedings shall be in accordance with the provisions of § <a href='http://law.lis.virginia.gov/vacode/37.2-806/'>37.2-806</a> or §§ <a href='http://law.lis.virginia.gov/vacode/16.1-341/'>16.1-341</a> through <a href='http://law.lis.virginia.gov/vacode/16.1-345/'>16.1-345</a>, except that provisions requiring consent of the child's parent or guardian for treatment shall not apply in such cases. No child transferred to a state hospital pursuant to this section or the provisions of Title 37.2 shall, however, be held or cared for in any maximum security unit where adults determined to be criminally insane reside and such child shall be kept separate and apart from such adults.</p><p>Code 1950, § 53-329.1; 1977, c. 559; 1978, c. 739; 1981, c. 487; 1982, c. 636, § 53.1-245; 1989, c. 733; 1990, c. 975; 2012, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0476'>476</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0507'>507</a>; 2017, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?171+ful+CHAP0458'>458</a>.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-21|Superintendents and agents of facilities to have powers of sheriff.|<p>The superintendents of the facilities established by the Department pursuant to § <a href='http://law.lis.virginia.gov/vacode/66-13/'>66-13</a> and their authorized agents shall have the powers of a sheriff for the purpose of preserving order at their facilities and for the conveyance of children committed to their care to and from such facilities.</p><p>Code 1950, §§ 53-332, 63-371, 63.1-247; 1968, c. 578; 1974, cc. 44, 45; 1981, c. 487; 1982, c. 636, § 53.1-246; 1989, c. 733.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-22|Daily and additional allowance to children.|<p>The Director may allow every child in any facility established by the Department a daily allowance in an amount established by the Board. Additional allowance may be made by the Director to provide necessary funds for incidental needs for required activities in schools, foster care and other special placements for other special activities that such children would normally be engaged in resulting from their placement. The allowance so made may be drawn upon by the child for such purposes as may be authorized by the regulations of the Board.</p><p>Code 1950, §§ 53-333, 63.1-248, 63-369.1; 1958, c. 366; 1960, c. 395; 1968, c. 578; 1970, c. 327; 1974, cc. 44, 45; 1975, c. 638; 1981, c. 487; 1982, c. 636, § 53.1-247; 1989, c. 733.</p>
66|JUVENILE JUSTICE|||||2|CARE OF CHILDREN COMMITTED TO DEPARTMENT|||||§ 66-22.1|Establishment of stores in juvenile correctional facilities.|<p>The Director is hereby authorized to provide for the establishment and operation of stores or commissaries in state juvenile correctional facilities to deal in such articles as he deems proper. The profits from the operation of such stores shall be used for educational, recreational, or other purposes beneficial to the juveniles committed to the Department as may be prescribed by the Director.</p><p>1997, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?971+ful+CHAP0195'>195</a>.</p>
