47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||2|APPOINTMENT|||||§ 47.1-9|Oath of notary; duties of clerks.|<p>Before receiving his commission, each person appointed a notary shall appear before the clerk of the circuit court to which his commission has been sent, present sufficient satisfaction of evidence of identity as defined in § <a href='http://law.lis.virginia.gov/vacode/47.1-2/'>47.1-2</a>, and make oath as follows:</p><p>"I,................, solemnly swear (or affirm) under penalty of perjury, that I have carefully read the notary laws of this Commonwealth, and am familiar with their provisions; that I will uphold the Constitution of the United States and the Constitution and laws of the Commonwealth of Virginia; and that I will faithfully perform, to the best of my ability, the duties of the office of notary public."</p><p>Such oath shall be signed by the applicant and attested by the clerk. The clerk shall thereupon issue to the applicant his commission as notary public or electronic notary public. Within 14 days of such qualification, the clerk shall certify the fact of such qualification to the Secretary of the Commonwealth.</p><p>No person shall be permitted to qualify who does not appear before the clerk within 60 days of his appointment. The clerk of each circuit court shall, at least once each month, return to the Secretary all commissions which have not been claimed within such 60-day period, and the Secretary shall forthwith cancel the same.</p><p>1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2008, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0117'>117</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0814'>814</a>; 2012, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0566'>566</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||2|APPOINTMENT|||||§ 47.1-10|Records of the Secretary.|<p>The Secretary of the Commonwealth shall keep a record of the names of all notaries public and electronic notaries public and the dates of their registration and qualification. The Secretary shall also retain a specimen of the signature of each notary commissioned pursuant to this chapter. The specimen may be retained in photographic form.</p><p>The Secretary shall also be required to retain the completed applications of persons seeking appointment as notary public for a period of three months after their receipt; provided, however, that he shall retain the applications of persons refused appointment for not less than four years.</p><p>The Secretary may maintain these records in digital format.</p><p>Code 1950, § 47-2; 1962, p. 687; 1976, c. 559; 1979, c. 14; 1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||2|APPOINTMENT|||||§ 47.1-11|Reference materials.|<p>The Secretary shall prepare, from time to time, reference materials for notaries public and electronic notaries public which shall contain the provisions of this title and such other information as the Secretary shall deem useful. Copies of the reference materials shall be made available to persons seeking appointment as notaries public and electronic notaries public as well as to other interested persons. The Secretary may make the materials available in digital format but shall provide written copies of the materials upon request.</p><p>1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||2|APPOINTMENT|||||§ 47.1-11.1|Evidence of authenticity of electronic notarial act.|<p>A. Form of evidence of authority of electronic notarial act. On a notarized electronic document transmitted to another state or country outside of the United States, electronic evidence of the authenticity of the official signature and seal of an electronic notary of the Commonwealth of Virginia, if required, shall be attached to or logically associated with the document and shall be in the form of an electronic certificate of authority signed by the Secretary that is independently verifiable, will be invalidated if the underlying document is improperly modified, and is in conformance with any current and pertinent international treaties, agreements, and conventions subscribed to by the government of the United States.</p><p>B. Certificate of authority for electronic notarial act. An electronic certificate of authority evidencing the authenticity of the official signature and seal of an electronic notary of the Commonwealth of Virginia shall contain substantially the following words:</p><p>Certificate of Authority for an Electronic Notarial Act</p><p>I,......… (name and title), certify that................… (name of <br/>electronic notary), the person named as Electronic Notary Public in the <br/>attached or associated electronic document, was commissioned as an Electronic <br/>Notary Public for the Commonwealth of Virginia and authorized to act as such <br/>at the time of the document's electronic notarization.</p><p>To verify this Certificate of Authority for an Electronic Notarial Act, I <br/>have included herewith my electronic signature this … day of............, <br/>20.…</p><p>(Electronic signature and seal of commissioning official)</p><p>C. For issuing an electronic certificate of authority, the Secretary may charge a fee in an amount set by the Secretary.</p><p>2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-12|Powers.|<p>Each notary shall be empowered to perform the following notarial acts: (i) take acknowledgments, (ii) administer oaths and affirmations, (iii) certify that a copy of any document, other than a document in the custody of a court, is a true copy thereof, (iv) certify affidavits or depositions of witnesses, (v) perform verification of fact, and (vi) perform such other acts as may be specifically permitted by law.</p><p>Code 1950, § 47-2.1; 1978, c. 621; 1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0731'>731</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0834'>834</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-13|Jurisdiction; Virginia notarial powers outside the Commonwealth.|<p>A. The powers of any notary commissioned pursuant to this title may be exercised anywhere within the Commonwealth of Virginia.</p><p>B. Any notary commissioned pursuant to this title may likewise perform notarial acts outside the Commonwealth, where such notarial acts are performed in accordance with this chapter.</p><p>C. An employee of the federal government authorized to perform notarial acts may perform notarial acts in accordance with this chapter.</p><p>D. An electronic notarial act performed in accordance with this chapter shall be deemed to have been performed within the Commonwealth and is governed by Virginia law.</p><p>Code 1950, § 47-2.1; 1978, c. 621; 1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2008, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0117'>117</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0814'>814</a>; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0731'>731</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0834'>834</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-13.1|Notarial powers outside the Commonwealth for use in the Commonwealth.|<p>A. Notarial acts may be performed outside the Commonwealth for use in the Commonwealth with the same effect as if performed by a notary public of the Commonwealth by the following persons authorized pursuant to the laws and regulations of other governments in addition to any other person authorized by the laws and regulations of the Commonwealth:</p><p>1. A notary public authorized to perform notarial acts under the laws of that jurisdiction;</p><p>2. A judge, clerk, or deputy clerk of any court of record in the place in which the notarial act is performed;</p><p>3. An officer of the foreign service of the United States, a consular agent, or any other person authorized by regulation of the United States Department of State to perform notarial acts in the place in which the act is performed;</p><p>4. A commissioned officer in active service with the armed forces of the United States and any other person authorized by regulation of the armed forces to perform notarial acts if the notarial act is performed for one of the following or his dependents: a merchant seaman of the United States, a member of the armed forces of the United States, or any other person serving with or accompanying the armed forces of the United States; or</p><p>5. Any person authorized to perform acts in the place in which the act is performed.</p><p>B. A document notarized outside the Commonwealth by a notary public or other person referenced in subsection A which appears on its face to be properly notarized shall be presumed to have been notarized properly in accordance with the laws and regulations of the jurisdiction in which the document was notarized.</p><p>2008, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0117'>117</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0814'>814</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-14|Duty of care.|<p>A. A notary shall exercise reasonable care in the performance of his duties generally. He shall exercise a high degree of care in ascertaining the identity of any person whose identity is the subject of a notarial or electronic notarial act.</p><p>B. Unless such person is personally known by the notary, identity shall be ascertained upon presentation of satisfactory evidence of identity as defined in this title.</p><p>C. A notary performing electronic notarial acts shall keep, maintain, protect, and provide for lawful inspection an electronic record of notarial acts that contains at least the following for each notarial act performed: (i) the date and time of day of the notarial act; (ii) the type of notarial act; (iii) the type, title, or a description of the document or proceeding; (iv) the printed name and address of each principal; (v) the evidence of identity of each principal in the form of either a statement that the person is personally known to the notary, a notation of the type of identification document, which may be a copy of the driver's license or other photographic image of the individual's face, or the printed name and address of each credible witness swearing or affirming to the person's identity, and, for credible witnesses who are not personally known to the notary or electronic notary, a description of the type of identification documents relied on by the notary; and (vi) the fee, if any, charged for the notarial act. If video and audio conference technology authorized under § <a href='http://law.lis.virginia.gov/vacode/47.1-2/'>47.1-2</a> is the basis for satisfactory evidence of identity and the principal's identity has been ascertained upon presentation of such satisfactory evidence of identity, the electronic notary shall keep a copy of the recording of the video and audio conference and a notation of the type of any other identification used. The electronic notary shall take reasonable steps to (a) ensure the integrity, security, and authenticity of electronic notarizations, (b) maintain a backup for his electronic record of notarial acts, and (c) ensure protection of such backup records from unauthorized use. The electronic record of an electronic notarial act shall be maintained for a period of at least five years from the date of the transaction.</p><p>D. A notary performing electronic notarial acts shall take reasonable steps to ensure that any registered device used to create an electronic signature is current and has not been revoked or terminated by its issuing or registering authority.</p><p>E. A notary performing electronic notarial acts shall keep his record, electronic signature, and physical and electronic seals secure under his exclusive control and shall not allow them to be used by any other notary or any other person.</p><p>F. A notary performing electronic notarial acts shall use the notary's electronic signature only for the purpose of performing electronic notarial acts.</p><p>G. A notary performing electronic notarial acts, immediately upon discovering that the notary's record, electronic signature, or physical or electronic seal has been lost, stolen, or may be otherwise used by a person other than the notary, shall (i) inform the appropriate law-enforcement agency in the case of theft or vandalism and (ii) notify the Secretary in writing and signed in the official name in which he was commissioned.</p><p>1980, c. 580; 2002, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?021+ful+CHAP0379'>379</a>; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2008, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0117'>117</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0814'>814</a>; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0731'>731</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0834'>834</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-15|Prohibitions.|<p>A notary shall not:</p><p>1. Notarize a document if the signer is not in the presence of the notary at the time of notarization, unless (i) in the case of an electronic notarization, satisfactory evidence of the identity of the signer is established in accordance with § <a href='http://law.lis.virginia.gov/vacode/47.1-2/'>47.1-2</a> or (ii) otherwise authorized by law to do so.</p><p>2. Use the official notary title or seal to endorse, promote, denounce, or oppose any product, service, contest, candidate, or other offering.</p><p>3. Notarize a signature on a document without notarial certificate wording on the same page as the signature unless the notarial certificate includes the name of each person whose signature is being notarized.</p><p>4. Affix an official signature or seal on a notarial certificate that is incomplete.</p><p>A notary shall not perform any official act with the intent to deceive or defraud.</p><p>A nonattorney notary shall not assist another person in drafting, completing, selecting, or understanding a document or transaction requiring a notarial act. This section does not preclude a notary who is duly qualified, trained, or experienced in a particular industry or professional field from selecting, drafting, completing, or advising on a document or certificate related to a matter within that industry or field or prevent a notary from adding a notarial certificate or electronic notarial certificate to a paper or electronic document at the direction of a principal or lawful authority.</p><p>A notary may decline to notarize a document.</p><p>Any document notarized prior to July 1, 2008, which does not have the notarial certificate wording on the same page as the signature, but otherwise appears on its face to be properly notarized, shall be deemed validly notarized.</p><p>2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2008, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0685'>685</a>; 2011, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0731'>731</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0834'>834</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-15.1|Additional prohibition on advertising; penalties.|<p>A. A notary public shall not offer or provide legal advice on immigration or other legal matters, or represent any person in immigration proceedings, unless such notary public is authorized or licensed to practice law in the Commonwealth or is accredited pursuant to 8 C.F.R. § 292.2 to practice immigration law or represent persons in immigration proceedings.</p><p>B. A notary public shall not assume, use, or advertise the title of "notario," "notario publico," or "licenciado," or a term in a language other than English that indicates in such language that the notary is authorized to provide legal advice or practice law, unless such notary public is authorized or licensed to practice law in Virginia.</p><p>C. Any person who violates the provisions of subsection B is subject to a civil penalty not to exceed $500 for a first violation and a civil penalty not to exceed $1,000 for a second or subsequent violation. All penalties arising under this section shall be recovered in a civil action brought by the Attorney General in the name of the Commonwealth and the proceeds shall be deposited into the Legal Aid Services Fund established in § <a href='http://law.lis.virginia.gov/vacode/17.1-278/'>17.1-278</a>.</p><p>D. Nothing in this section shall preempt or preclude additional civil, administrative, or criminal penalties authorized by law.</p><p>2014, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0544'>544</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0783'>783</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-16|Notarizations to show date of act, official signature and seal, etc.|<p>A. Every notarization shall include the date upon which the notarial act was performed and the county or city and state in which it was performed. Every electronic notarial certificate shall include the county or city within the Commonwealth where the electronic notary public was physically located at the time of the notarial act. The electronic notarial certificate shall indicate whether the notarization was done in person or by remote online notarization.</p><p>B. A notarial act shall be evidenced by a notarial certificate or electronic notarial certificate signed by a notary in a manner that attributes such signature to the notary public identified on the commission.</p><p>C. Upon every writing that is the subject of a notarial act, the notary shall, after his certificate, state the date of the expiration of his commission in substantially the following form:</p><p>"My commission expires the ____ day of ________, ____ "</p><p>Near the notary's official signature on the notarial certificate of a paper document, the notary shall affix a sharp, legible, permanent, and photographically reproducible image of the official seal, or, to an electronic document, the notary shall attach an official electronic seal.</p><p>D. The notary shall attach the official electronic signature and electronic seal to the electronic notarial certificate of an electronic document in a manner that is capable of independent verification and renders any subsequent changes or modifications to the electronic document evident.</p><p>E. An electronic notary's electronic signature and electronic seal shall conform to the standards for electronic notarization developed in accordance with § <a href='/vacode/47.1-6.1/'>47.1-6.1</a>.</p><p>Code 1950, § 55-116; 1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2008, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0117'>117</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0814'>814</a>; 2009, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?091+ful+CHAP0160'>160</a>; 2021, Sp. Sess. I, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?212+ful+CHAP0078'>78</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-17|Change of name.|<p>Any notary duly registered and commissioned in this Commonwealth, who shall legally change his name during his term of office as a notary shall, after such change of name, when performing any notarial act, have written or printed in or annexed to each certificate the words: "I was commissioned notary as........," or the equivalent. However, any electronic notary public who shall legally change his name shall make application with the Secretary for a new electronic notary commission within 90 days of such legal name change.</p><p>Code 1950, § 55-117; 1973, c. 401; 1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-18|Notice of change of address; etc.|<p>A. Any notary public who changes the address of his residence shall forthwith notify the Secretary of the fact by mailing or delivering a written notice which shall contain the new address, or in electronic format as the Secretary may prescribe.</p><p>B. Any notary who is commissioned as a nonresident shall notify the Secretary of the Commonwealth of any change in his place of employment.</p><p>1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-19|Fees.|<p>A. A notary may, for taking and certifying the acknowledgment of any writing, or administering and certifying an oath, or certifying affidavits and depositions of witnesses, or certifying that a copy of a document is a true copy thereof, charge a fee up to $5.</p><p>B. A notary may, for taking and certifying the acknowledgement of any electronic document, or administering and certifying an oath or affirmation, or certifying electronic affidavits and depositions of witnesses, or certifying that a copy of an electronic document is a true copy thereof, charge a fee not to exceed $25.</p><p>C. Any person appointed as a member of an electoral board or a general registrar shall be prohibited from collecting any fee as a notary during the time of such appointment. Any person appointed as a deputy registrar or officer of election shall be prohibited from collecting any fee as a notary for services relating to the administration of elections or the election laws.</p><p>D. It shall be unlawful for any notary to charge more than the fee established herein for any notarial act; however, a notary may recover, with the agreement of the person to be charged, any actual and reasonable expense of traveling to a place where a notarial act is to be performed if it is not the usual place in which the notary performs his office.</p><p>1980, c. 580; 1981, c. 311; 1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0219'>219</a>; 2003, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0881'>881</a>; 2005, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0018'>18</a>; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0227'>227</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2022, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+CHAP0140'>140</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-20|Fee agreements with employer.|<p>A. Any employer, as a condition of employment of a person who is a notary, may require the employee to perform notarial acts in the course of or in connection with such employment without charging the fee allowed by law for the performance of such acts.</p><p>B. Any employer may require a notary in his employment to surrender to such employer a fee, if charged, or any part thereof, provided that the notarial act for which the fee is charged is performed during the course of such employee's employment.</p><p>1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2018, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?181+ful+CHAP0698'>698</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||3|POWERS AND DUTIES|||||§ 47.1-20.1|Validation of certain acts.|<p>Oaths of office administered by a notary public on or before July 1, 1982, are hereby deemed to be valid and actions of any public officer taking such oaths are hereby deemed valid.</p><p>1983, c. 435.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||4|TERM OF OFFICE|||||§ 47.1-21|Commission as notary.|<p>The commission of a notary public shall be four years, except as shall be otherwise provided in this title. The commission of a notary public shall expire in the fourth calendar year after issuance of his commission on the last day of the month in which the notary was born.</p><p>1980, c. 580; 1989, c. 594; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||4|TERM OF OFFICE|||||§ 47.1-22|Resignation; removal from Commonwealth; etc.|<p>A. A notary may resign his commission by mailing or delivering to the Secretary a letter of resignation.</p><p>B. Any notary who ceases to be a resident of the Commonwealth of Virginia shall, from that time, cease to be a notary; provided, however, that such notary may maintain his commission with the written consent of the Secretary if he meets the qualifications for nonresident appointment under § <a href='http://law.lis.virginia.gov/vacode/47.1-4/'>47.1-4</a>.</p><p>C. Any nonresident notary who ceases to be employed in this Commonwealth shall forthwith cease to be a notary.</p><p>D. Every notary who wishes to resign from office, or who ceases to be a notary pursuant to subsections B or C of this section, shall forthwith mail or deliver his commission to the Secretary, who shall cancel the same. The notary shall be responsible for the destruction of the official physical seal.</p><p>E. Every electronic notary who wishes to resign his commission or who ceases to be a notary pursuant to this section shall forthwith erase, delete, or destroy the coding, disk, certificate, card, software, or password that enables electronic affixation of the notary's official electronic signature or seal and so certify to the Secretary.</p><p>F. A former electronic notary, whose previous commission or application was not revoked or denied, need not erase, delete, or destroy the coding, disk, certificate, card, software, or password that enables electronic affixation of the notary's official electronic signature or seal if he is recommissioned and reregistered as an electronic notary using the same electronic signature and seal within three months after commission expiration.</p><p>1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||4|TERM OF OFFICE|||||§ 47.1-23|Grounds for removal from office.|<p>The Secretary may revoke the commission of any notary who:</p><p>1. Submits or has submitted an application for commission and appointment as a notary public which contains a substantial and material misstatement of fact;</p><p>2. Is convicted or has been convicted of any felony under the laws of the United States or this Commonwealth, or the laws of any other state, unless the notary has been pardoned for such offense, has had his conviction vacated by a granting of a writ of actual innocence, or has had his rights restored;</p><p>3. Is found to have committed official misconduct by a proceeding as provided in Chapter 5 (§ <a href='http://law.lis.virginia.gov/vacode/47.1-24/'>47.1-24</a> et seq.);</p><p>4. Fails to exercise the powers or perform the duties of a notary public in accordance with this title, provided that if a notary is adjudged liable in any court of the Commonwealth in any action grounded in fraud, misrepresentation, impersonation, or violation of the notary laws of the Commonwealth, such notary shall be presumed removable under this section;</p><p>5. Performs a prohibited act pursuant to § <a href='http://law.lis.virginia.gov/vacode/47.1-15/'>47.1-15</a> or <a href='http://law.lis.virginia.gov/vacode/47.1-15.1/'>47.1-15.1</a>;</p><p>6. Is convicted of the unauthorized practice of law pursuant to § <a href='http://law.lis.virginia.gov/vacode/54.1-3904/'>54.1-3904</a>, or is a licensed attorney at law whose license is suspended or revoked;</p><p>7. Ceases to be a legal resident of the United States;</p><p>8. Becomes incapable of reading or writing the English language;</p><p>9. Is adjudicated mentally incompetent; or</p><p>10. Fails to keep the official physical seal, journal, or device, coding, disk, certificate, card, software, or passwords used to affix the notary's official electronic signature or seal under the exclusive control of the notary when not in use.</p><p>Code 1950, § 47-2; 1962, p. 687; 1976, c. 559; 1979, c. 14; 1980, c. 580; 1983, c. 435; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>; 2013, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?131+ful+CHAP0086'>86</a>; 2014, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0544'>544</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0783'>783</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||5|REMOVAL|||||§ 47.1-24|Removal of notary by administrative process; surrender of commission; penalty.|<p>A. Whenever the Secretary shall have reason to believe that a notary has been guilty of official misconduct pursuant to this chapter, or is otherwise subject to removal from office, an evidentiary proceeding under the provisions of the Administrative Process Act (§ <a href='http://law.lis.virginia.gov/vacode/2.2-4000/'>2.2-4000</a> et seq.) shall be held.</p><p>B through D. [Repealed.]</p><p>E. If the Secretary determines that the notary is guilty of official misconduct or grounds exist for the removal of the notary and his case decision is not thereafter reversed or suspended by a court of law, the Secretary may issue an order removing the notary from office, suspending the notary from office for a period of time not to extend beyond the date of expiration of the notary's commission, or reprimanding the notary.</p><p>F. Upon being notified that an evidentiary proceeding has been initiated under this section, the notary who is the subject of such a proceeding shall forthwith cease to serve as a notary for a period of sixty days, or until his case has been decided, whichever period shall be shorter. If the Secretary finds that grounds for removal exist, such notary shall be further suspended from serving as a notary until the Secretary has made a final disposition of the case under subsection E of this section; however, no notarial act shall be deemed invalid solely by reason of having been performed by a notary who has been suspended pursuant to this subsection.</p><p>G. Any notary ordered removed from office under this section shall forthwith mail or deliver his commission to the Secretary, who shall cancel the same. Any notary ordered suspended under this section shall forthwith surrender his commission to the Secretary for the duration of such suspension.</p><p>H. [Repealed.]</p><p>I. Any notary failing to deliver his commission to the Secretary pursuant to an order of the Secretary under this section shall be guilty of a Class 3 misdemeanor.</p><p>Code 1950, §§ 47-2.1 through 47-4.6, 47-4.8; 1972, c. 824; 1978, c. 621; 1979, c. 410; 1980, c. 580; 1983, c. 435.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||5|REMOVAL|||||§ 47.1-25|Disqualification from office.|<p>Any notary removed from office under the provisions of § <a href='http://law.lis.virginia.gov/vacode/47.1-24/'>47.1-24</a> shall be disqualified from maintaining the commission of notary public in this Commonwealth for a period of twenty years, unless such disqualification is sooner removed by the Governor.</p><p>Code 1950, § 47-4.7; 1979, c. 410; 1980, c. 580; 2007, cc. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0269'>269</a>, <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?071+ful+CHAP0590'>590</a>.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||6|CIVIL AND CRIMINAL LIABILITY|||||§ 47.1-26|Civil liability of notary.|<p>A notary public shall be liable for all damages proximately caused by his official misconduct.</p><p>Code 1950, § 47-3; 1972, c. 824; 1980, c. 580.</p>
47.1|NOTARIES AND OUT-OF-STATE COMMISSIONERS|||||6|CIVIL AND CRIMINAL LIABILITY|||||§ 47.1-27|Civil liability of employer of notary.|<p>The employer of a notary public shall also be liable for all damages proximately caused by the official misconduct by such notary if:</p><p>1. The notary public was acting within the scope of his employment at the time such damages were caused; and</p><p>2. The employer had actual knowledge of, or reasonably should have known of, such notary's misconduct.</p><p>1980, c. 580.</p>
