8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||1|SHORT TITLE AND GENERAL MATTERS|||||||§ 8.8A-111|Clearing corporation rules.|<p>A rule adopted by a clearing corporation governing rights and obligations among the clearing corporation and its participants in the clearing corporation is effective even if the rule conflicts with this act and affects another party who does not consent to the rule.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||1|SHORT TITLE AND GENERAL MATTERS|||||||§ 8.8A-112|Creditor's legal process.|<p>(a) The interest of a debtor in a certificated security may be reached by a creditor only by actual seizure of the security certificate by the officer making the attachment or levy, except as otherwise provided in subsection (d). However, a certificated security for which the certificate has been surrendered to the issuer may be reached by a creditor by legal process upon the issuer.</p><p>(b) The interest of a debtor in an uncertificated security may be reached by a creditor only by legal process upon the issuer at its chief executive office in the United States, except as otherwise provided in subsection (d).</p><p>(c) The interest of a debtor in a security entitlement may be reached by a creditor only by legal process upon the securities intermediary with whom the debtor's securities account is maintained, except as otherwise provided in subsection (d).</p><p>(d) The interest of a debtor in a certificated security for which the certificate is in the possession of a secured party, or in an uncertificated security registered in the name of a secured party, or a security entitlement maintained in the name of a secured party, may be reached by a creditor by legal process upon the secured party.</p><p>(e) A creditor whose debtor is the owner of a certificated security, uncertificated security, or security entitlement is entitled to aid from a court of competent jurisdiction, by injunction or otherwise, in reaching the certificated security, uncertificated security, or security entitlement or in satisfying the claim by means allowed at law or in equity in regard to property that cannot readily be reached by other legal process.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||1|SHORT TITLE AND GENERAL MATTERS|||||||§ 8.8A-113|Statute of frauds inapplicable.|<p>A contract or modification of a contract for the sale or purchase of a security is enforceable whether or not there is a writing signed or record authenticated by a party against whom enforcement is sought, even if the contract or modification is not capable of performance within one year of its making.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||1|SHORT TITLE AND GENERAL MATTERS|||||||§ 8.8A-114|Evidentiary rules concerning certificated securities.|<p>The following rules apply in an action on a certificated security against the issuer:</p><p>(1) Unless specifically denied in the pleadings, each signature on a security certificate or in a necessary endorsement is admitted.</p><p>(2) If the effectiveness of a signature is put in issue, the burden of establishing effectiveness is on the party claiming under the signature, but the signature is presumed to be genuine or authorized.</p><p>(3) If signatures on a security certificate are admitted or established, production of the certificate entitles a holder to recover on it unless the defendant establishes a defense or a defect going to the validity of the security.</p><p>(4) If it is shown that a defense or defect exists, the plaintiff has the burden of establishing that the plaintiff or some person under whom the plaintiff claims is a person against whom the defense or defect cannot be asserted.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||1|SHORT TITLE AND GENERAL MATTERS|||||||§ 8.8A-115|Securities intermediary and others not liable to adverse claimant.|<p>A securities intermediary that has transferred a financial asset pursuant to an effective entitlement order, or a broker or other agent or bailee that has dealt with a financial asset at the direction of its customer or principal, is not liable to a person having an adverse claim to the financial asset, unless the securities intermediary, or broker or other agent or bailee:</p><p>(1) took the action after it had been served with an injunction, restraining order, or other legal process enjoining it from doing so, issued by a court of competent jurisdiction, and had a reasonable opportunity to act on the injunction, restraining order, or other legal process; or</p><p>(2) acted in collusion with the wrongdoer in violating the rights of the adverse claimant; or</p><p>(3) in the case of a security certificate that has been stolen, acted with notice of the adverse claim.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||1|SHORT TITLE AND GENERAL MATTERS|||||||§ 8.8A-116|Securities intermediary as purchaser for value.|<p>A securities intermediary that receives a financial asset and establishes a security entitlement to the financial asset in favor of an entitlement holder is a purchaser for value of the financial asset. A securities intermediary that acquires a security entitlement to a financial asset from another securities intermediary acquires the security entitlement for value if the securities intermediary acquiring the security entitlement establishes a security entitlement to the financial asset in favor of an entitlement holder.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-201|Issuer.|<p>(a) With respect to an obligation on or a defense to a security, an "issuer" includes a person that:</p><p>(1) places or authorizes the placing of its name on a security certificate, other than as authenticating trustee, registrar, transfer agent, or the like, to evidence a share, participation, or other interest in its property or in an enterprise, or to evidence its duty to perform an obligation represented by the certificate;</p><p>(2) creates a share, participation, or other interest in its property or in an enterprise, or undertakes an obligation, that is an uncertificated security;</p><p>(3) directly or indirectly creates a fractional interest in its rights or property, if the fractional interest is represented by a security certificate; or</p><p>(4) becomes responsible for, or in place of, another person described as an issuer in this section.</p><p>(b) With respect to an obligation on or defense to a security, a guarantor is an issuer to the extent of its guaranty, whether or not its obligation is noted on a security certificate.</p><p>(c) With respect to a registration of a transfer, issuer means a person on whose behalf transfer books are maintained.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-202|Issuer's responsibility and defenses; notice of defect or defense.|<p>(a) Even against a purchaser for value and without notice, the terms of a certificated security include terms stated on the certificate and terms made part of the security by reference on the certificate to another instrument, indenture, or document or to a constitution, statute, ordinance, rule, regulation, order, or the like, to the extent the terms referred to do not conflict with terms stated on the certificate. A reference under this subsection does not of itself charge a purchaser for value with notice of a defect going to the validity of the security, even if the certificate expressly states that a person accepting it admits notice. The terms of an uncertificated security include those stated in any instrument, indenture, or document or in a constitution, statute, ordinance, rule, regulation, order, or the like, pursuant to which the security is issued.</p><p>(b) The following rules apply if an issuer asserts that a security is not valid:</p><p>(1) A security other than one issued by a government or governmental subdivision, agency, or instrumentality, even though issued with a defect going to its validity, is valid in the hands of a purchaser for value and without notice of the particular defect unless the defect involves a violation of a constitutional provision. In that case, the security is valid in the hands of a purchaser for value and without notice of the defect, other than one who takes by original issue.</p><p>(2) Paragraph (1) applies to an issuer that is a government or governmental subdivision, agency, or instrumentality only if there has been substantial compliance with the legal requirements governing the issue or the issuer has received a substantial consideration for the issue as a whole or for the particular security and a stated purpose of the issue is one for which the issuer has power to borrow money or issue the security.</p><p>(c) Except as otherwise provided in § <a href='http://law.lis.virginia.gov/vacode/8.8A-205/'>8.8A-205</a>, lack of genuineness of a certificated security is a complete defense, even against a purchaser for value and without notice.</p><p>(d) All other defenses of the issuer of a security, including nondelivery and conditional delivery of a certificated security, are ineffective against a purchaser for value who has taken the certificated security without notice of the particular defense.</p><p>(e) This section does not affect the right of a party to cancel a contract for a security "when, as and if issued" or "when distributed" in the event of a material change in the character of the security that is the subject of the contract or in the plan or arrangement pursuant to which the security is to be issued or distributed.</p><p>(f) If a security is held by a securities intermediary against whom an entitlement holder has a security entitlement with respect to the security, the issuer may not assert any defense that the issuer could not assert if the entitlement holder held the security directly.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-203|Staleness as notice of defect or defense.|<p>After an act or event, other than a call that has been revoked, creating a right to immediate performance of the principal obligation represented by a certificated security or setting a date on or after which the security is to be presented or surrendered for redemption or exchange, a purchaser is charged with notice of any defect in its issue or defense of the issuer, if the act or event:</p><p>(1) requires the payment of money, the delivery of a certificated security, the registration of transfer of an uncertificated security, or any of them on presentation or surrender of the security certificate, the money or security is available on the date set for payment or exchange, and the purchaser takes the security more than one year after that date; or</p><p>(2) is not covered by paragraph (1) and the purchaser takes the security more than two years after the date set for surrender or presentation or the date on which performance became due.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-204|Effect of issuer's restriction on transfer.|<p>A restriction on transfer of a security imposed by the issuer, even if otherwise lawful, is ineffective against a person without knowledge of the restriction unless:</p><p>(1) the security is certificated and the restriction is noted conspicuously on the security certificate; or</p><p>(2) the security is uncertificated and the registered owner has been notified of the restriction.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-205|Effect of unauthorized signature on security certificate.|<p>An unauthorized signature placed on a security certificate before or in the course of issue is ineffective, but the signature is effective in favor of a purchaser for value of the certificated security if the purchaser is without notice of the lack of authority and the signing has been done by:</p><p>(1) an authenticating trustee, registrar, transfer agent, or other person entrusted by the issuer with the signing of the security certificate or of similar security certificates, or the immediate preparation for signing of any of them; or</p><p>(2) an employee of the issuer, or of any of the persons listed in paragraph (1), entrusted with responsible handling of the security certificate.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-206|Completion or alteration of security certificate.|<p>(a) If a security certificate contains the signatures necessary to its issue or transfer but is incomplete in any other respect:</p><p>(1) any person may complete it by filling in the blanks as authorized; and</p><p>(2) even if the blanks are incorrectly filled in, the security certificate as completed is enforceable by a purchaser who took it for value and without notice of the incorrectness.</p><p>(b) A complete security certificate that has been improperly altered, even if fraudulently, remains enforceable, but only according to its original terms.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-207|Rights and duties of issuer with respect to registered owners.|<p>(a) Before due presentment for registration of transfer of a certificated security in registered form or of an instruction requesting registration of transfer of an uncertificated security, the issuer or indenture trustee may treat the registered owner as the person exclusively entitled to vote, receive notifications, and otherwise exercise all the rights and powers of an owner.</p><p>(b) This title does not affect the liability of the registered owner of a security for a call, assessment, or the like.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-208|Effect of signature of authenticating trustee, registrar or transfer agent.|<p>(a) A person signing a security certificate as authenticating trustee, registrar, transfer agent, or the like, warrants to a purchaser for value of the certificated security, if the purchaser is without notice of a particular defect, that:</p><p>(1) the certificate is genuine;</p><p>(2) the person's own participation in the issue of the security is within the person's capacity and within the scope of the authority received by the person from the issuer; and</p><p>(3) the person has reasonable grounds to believe that the certificated security is in the form and within the amount the issuer is authorized to issue.</p><p>(b) Unless otherwise agreed, a person signing under subsection (a) does not assume responsibility for the validity of the security in other respects.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-209|Issuer's lien.|<p>A lien in favor of an issuer upon a certificated security is valid against a purchaser only if the right of the issuer to the lien is noted conspicuously on the security certificate.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||2|ISSUE AND ISSUER|||||||§ 8.8A-210|Overissue.|<p>(a) In this section, "overissue" means the issue of securities in excess of the amount the issuer has corporate power to issue, but an overissue does not occur if appropriate action has cured the overissue.</p><p>(b) Except as otherwise provided in subsections (c) and (d), the provisions of this title which validate a security or compel its issue or reissue do not apply to the extent that validation, issue, or reissue would result in overissue.</p><p>(c) If an identical security not constituting an overissue is reasonably available for purchase, a person entitled to issue or validation may compel the issuer to purchase the security and deliver it if certificated or register its transfer if uncertificated, against surrender of any security certificate the person holds.</p><p>(d) If a security is not reasonably available for purchase, a person entitled to issue or validation may recover from the issuer the price the person or the last purchaser for value paid for it with interest from the date of the person's demand.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||3|TRANSFER OF CERTIFICATED AND UNCERTIFICATED SECURITIES|||||||§ 8.8A-301|Delivery.|<p>(a) Delivery of a certificated security to a purchaser occurs when:</p><p>(1) the purchaser acquires possession of the security certificate;</p><p>(2) another person, other than a securities intermediary, either acquires possession of the security certificate on behalf of the purchaser or, having previously acquired possession of the certificate, acknowledges that it holds for the purchaser; or</p><p>(3) a securities intermediary acting on behalf of the purchaser acquires possession of the security certificate, only if the certificate is in registered form and is (i) registered in the name of the purchaser, (ii) payable to the order of the purchaser, or (iii) specially endorsed to the purchaser by an effective endorsement and has not been endorsed to the securities intermediary or in blank.</p><p>(b) Delivery of an uncertificated security to a purchaser occurs when:</p><p>(1) the issuer registers the purchaser as the registered owner, upon original issue or registration of transfer; or</p><p>(2) another person, other than a securities intermediary, either becomes the registered owner of the uncertificated security on behalf of the purchaser or, having previously become the registered owner, acknowledges that it holds for the purchaser.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>; 2000, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP1007'>1007</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||3|TRANSFER OF CERTIFICATED AND UNCERTIFICATED SECURITIES|||||||§ 8.8A-302|Rights of purchaser.|<p>(a) Except as otherwise provided in subsections (b) and (c), a purchaser of a certificated or uncertificated security acquires all rights in the security that the transferor had or had power to transfer.</p><p>(b) A purchaser of a limited interest acquires rights only to the extent of the interest purchased.</p><p>(c) A purchaser of a certificated security who as a previous holder had notice of an adverse claim does not improve its position by taking from a protected purchaser.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>; 2000, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP1007'>1007</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||3|TRANSFER OF CERTIFICATED AND UNCERTIFICATED SECURITIES|||||||§ 8.8A-303|Protected purchaser.|<p>(a) "Protected purchaser" means a purchaser of a certificated or uncertificated security, or of an interest therein, who:</p><p>(1) gives value;</p><p>(2) does not have notice of any adverse claim to the security; and</p><p>(3) obtains control of the certificated or uncertificated security.</p><p>(b) In addition to acquiring the rights of a purchaser, a protected purchaser also acquires its interest in the security free of any adverse claim.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||3|TRANSFER OF CERTIFICATED AND UNCERTIFICATED SECURITIES|||||||§ 8.8A-304|Endorsement.|<p>(a) An endorsement may be in blank or special. An endorsement in blank includes an endorsement to bearer. A special endorsement specifies to whom a security is to be transferred or who has power to transfer it. A holder may convert a blank endorsement to a special endorsement.</p><p>(b) An endorsement purporting to be only of part of a security certificate representing units intended by the issuer to be separately transferable is effective to the extent of the endorsement.</p><p>(c) An endorsement, whether special or in blank, does not constitute a transfer until delivery of the certificate on which it appears or, if the endorsement is on a separate document, until delivery of both the document and the certificate.</p><p>(d) If a security certificate in registered form has been delivered to a purchaser without a necessary endorsement, the purchaser may become a protected purchaser only when the endorsement is supplied. However, against a transferor, a transfer is complete upon delivery and the purchaser has a specifically enforceable right to have any necessary endorsement supplied.</p><p>(e) An endorsement of a security certificate in bearer form may give notice of an adverse claim to the certificate, but it does not otherwise affect a right to registration that the holder possesses.</p><p>(f) Unless otherwise agreed, a person making an endorsement assumes only the obligations provided in § <a href='http://law.lis.virginia.gov/vacode/8.8A-108/'>8.8A-108</a> and not an obligation that the security will be honored by the issuer.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||3|TRANSFER OF CERTIFICATED AND UNCERTIFICATED SECURITIES|||||||§ 8.8A-305|Instruction.|<p>(a) If an instruction has been originated by an appropriate person but is incomplete in any other respect, any person may complete it as authorized and the issuer may rely on it as completed, even though it has been completed incorrectly.</p><p>(b) Unless otherwise agreed, a person initiating an instruction assumes only the obligations imposed by § <a href='http://law.lis.virginia.gov/vacode/8.8A-108/'>8.8A-108</a> and not an obligation that the security will be honored by the issuer.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||3|TRANSFER OF CERTIFICATED AND UNCERTIFICATED SECURITIES|||||||§ 8.8A-306|Effect of guaranteeing signature, endorsement, or instruction.|<p>(a) A person who guarantees a signature of an endorser of a security certificate warrants that at the time of signing:</p><p>(1) the signature was genuine;</p><p>(2) the signer was an appropriate person to endorse, or if the signature is by an agent, the agent had actual authority to act on behalf of the appropriate person; and</p><p>(3) the signer had legal capacity to sign.</p><p>(b) A person who guarantees a signature of the originator of an instruction warrants that at the time of signing:</p><p>(1) the signature was genuine;</p><p>(2) the signer was an appropriate person to originate the instruction, or if the signature is by an agent, the agent had actual authority to act on behalf of the appropriate person, if the person specified in the instruction as the registered owner was, in fact, the registered owner, as to which fact the signature guarantor does not make a warranty; and</p><p>(3) the signer had legal capacity to sign.</p><p>(c) A person who specially guarantees the signature of an originator of an instruction makes the warranties of a signature guarantor under subsection (b) and also warrants that at the time the instruction is presented to the issuer:</p><p>(1) the person specified in the instruction as the registered owner of the uncertificated security will be the registered owner; and</p><p>(2) the transfer of the uncertificated security requested in the instruction will be registered by the issuer free from all liens, security interests, restrictions, and claims other than those specified in the instruction.</p><p>(d) A guarantor under subsections (a) and (b) or a special guarantor under subsection (c) does not otherwise warrant the rightfulness of the transfer.</p><p>(e) A person who guarantees an endorsement of a security certificate makes the warranties of a signature guarantor under subsection (a) and also warrants the rightfulness of the transfer in all respects.</p><p>(f) A person who guarantees an instruction requesting the transfer of an uncertificated security makes the warranties of a special signature guarantor under subsection (c) and also warrants the rightfulness of the transfer in all respects.</p><p>(g) An issuer may not require a special guaranty of signature, a guaranty of endorsement, or a guaranty of instruction as a condition to registration of transfer.</p><p>(h) The warranties under this section are made to a person taking or dealing with the security in reliance on the guaranty, and the guarantor is liable to the person for loss resulting from their breach. An endorser or originator of an instruction whose signature, endorsement, or instruction has been guaranteed is liable to a guarantor for any loss suffered by the guarantor as a result of breach of the warranties of the guarantor.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||3|TRANSFER OF CERTIFICATED AND UNCERTIFICATED SECURITIES|||||||§ 8.8A-307|Purchaser's right to requisites for registration of transfer.|<p>Unless otherwise agreed, the transferor of a security on due demand shall supply the purchaser with proof of authority to transfer or with any other requisite necessary to obtain registration of the transfer of the security, but if the transfer is not for value, a transferor need not comply unless the purchaser pays the necessary expenses. If the transferor fails within a reasonable time to comply with the demand, the purchaser may reject or rescind the transfer.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||4|REGISTRATION|||||||§ 8.8A-401|Duty of issuer to register transfer.|<p>(a) If a certificated security in registered form is presented to an issuer with a request to register transfer or an instruction is presented to an issuer with a request to register transfer of an uncertificated security, the issuer shall register the transfer as requested if:</p><p>(1) under the terms of the security the person seeking registration of transfer is eligible to have the security registered in its name;</p><p>(2) the endorsement or instruction is made by the appropriate person or by an agent who has actual authority to act on behalf of the appropriate person;</p><p>(3) reasonable assurance is given that the endorsement or instruction is genuine and authorized (§ <a href='http://law.lis.virginia.gov/vacode/8.8A-402/'>8.8A-402</a>);</p><p>(4) any applicable law relating to the collection of taxes has been complied with;</p><p>(5) the transfer does not violate any restriction on transfer imposed by the issuer in accordance with § <a href='http://law.lis.virginia.gov/vacode/8.8A-204/'>8.8A-204</a>;</p><p>(6) a demand that the issuer not register transfer has not become effective under § <a href='http://law.lis.virginia.gov/vacode/8.8A-403/'>8.8A-403</a>, or the issuer has complied with § <a href='http://law.lis.virginia.gov/vacode/8.8A-403/'>8.8A-403</a> (b) but no legal process or indemnity bond is obtained as provided in § <a href='http://law.lis.virginia.gov/vacode/8.8A-403/'>8.8A-403</a> (d); and</p><p>(7) the transfer is in fact rightful or is to a protected purchaser.</p><p>(b) If an issuer is under a duty to register a transfer of a security, the issuer is liable to a person presenting a certificated security or an instruction for registration or to the person's principal for loss resulting from unreasonable delay in registration or failure or refusal to register the transfer.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||4|REGISTRATION|||||||§ 8.8A-402|Assurance that endorsement or instruction is effective.|<p>(a) An issuer may require the following assurance that each necessary endorsement or each instruction is genuine and authorized:</p><p>(1) in all cases, a guaranty of the signature of the person making an endorsement or originating an instruction including, in the case of an instruction, reasonable assurance of identity;</p><p>(2) if the endorsement is made or the instruction is originated by an agent, appropriate assurance of actual authority to sign;</p><p>(3) if the endorsement is made or the instruction is originated by a fiduciary pursuant to § <a href='http://law.lis.virginia.gov/vacode/8.8A-107/'>8.8A-107</a> (a) (4) or (a) (5), appropriate evidence of appointment or incumbency;</p><p>(4) if there is more than one fiduciary, reasonable assurance that all who are required to sign have done so; and</p><p>(5) if the endorsement is made or the instruction is originated by a person not covered by another provision of this subsection, assurance appropriate to the case shall correspond as nearly as may be to the provisions of this subsection.</p><p>(b) An issuer may elect to require reasonable assurance beyond that specified in this section.</p><p>(c) In this section:</p><p>(1) "Guaranty of the signature" means a guaranty signed by or on behalf of a person reasonably believed by the issuer to be responsible. An issuer may adopt standards with respect to responsibility if they are not manifestly unreasonable.</p><p>(2) "Appropriate evidence of appointment or incumbency" means:</p><p>(i) in the case of a fiduciary appointed or qualified by a court, a certificate issued by or under the direction or supervision of the court or an officer thereof and dated within sixty days before the date of presentation for transfer; or</p><p>(ii) in any other case, a copy of a document showing the appointment or a certificate issued by or on behalf of a person reasonably believed by an issuer to be responsible or, in the absence of that document or certificate, other evidence the issuer reasonably considered appropriate.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||4|REGISTRATION|||||||§ 8.8A-403|Demand that issuer not register transfer.|<p>(a) A person who is an appropriate person to make an endorsement or originate an instruction may demand that the issuer not register transfer of a security by communicating to the issuer a notification that identifies the registered owner and the issue of which the security is a part and provides an address for communications directed to the person making the demand. The demand is effective only if it is received by the issuer at a time and in a manner affording the issuer reasonable opportunity to act on it.</p><p>(b) If a certificated security in registered form is presented to an issuer with a request to register transfer or an instruction is presented to an issuer with a request to register transfer of an uncertificated security after a demand that the issuer not register transfer has become effective, the issuer shall promptly communicate to (i) the person who initiated the demand at the address provided in the demand and (ii) the person who presented the security for registration of transfer or initiated the instruction requesting registration of transfer a notification stating that:</p><p>(1) the certificated security has been presented for registration of transfer or instruction for registration of transfer of the uncertificated security has been received;</p><p>(2) a demand that the issuer not register transfer had previously been received; and</p><p>(3) the issuer will withhold registration of transfer for a period of time stated in the notification in order to provide the person who initiated the demand an opportunity to obtain legal process or an indemnity bond.</p><p>(c) The period described in subsection (b) (3) may not exceed thirty days after the date of communication of the notification. A shorter period may be specified by the issuer if it is not manifestly unreasonable.</p><p>(d) An issuer is not liable to a person who initiated a demand that the issuer not register transfer for any loss the person suffers as a result of registration of a transfer pursuant to an effective endorsement or instruction if the person who initiated the demand does not, within the time stated in the issuer's communication, either:</p><p>(1) obtain an appropriate restraining order, injunction, or other process from a court of competent jurisdiction enjoining the issuer from registering the transfer; or</p><p>(2) file with the issuer an indemnity bond, sufficient in the issuer's judgment to protect the issuer and any transfer agent, registrar, or other agent of the issuer involved from any loss it or they may suffer by refusing to register the transfer.</p><p>(e) This section does not relieve an issuer from liability for registering transfer pursuant to an endorsement or instruction that was not effective.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||4|REGISTRATION|||||||§ 8.8A-404|Wrongful registration.|<p>(a) Except as otherwise provided in § <a href='http://law.lis.virginia.gov/vacode/8.8A-406/'>8.8A-406</a>, an issuer is liable for wrongful registration of transfer if the issuer has registered a transfer of a security to a person not entitled to it, and the transfer was registered:</p><p>(1) pursuant to an ineffective endorsement or instruction;</p><p>(2) after a demand that the issuer not register transfer became effective under § <a href='http://law.lis.virginia.gov/vacode/8.8A-403/'>8.8A-403</a> (a) and the issuer did not comply with § <a href='http://law.lis.virginia.gov/vacode/8.8A-403/'>8.8A-403</a> (b);</p><p>(3) after the issuer had been served with an injunction, restraining order, or other legal process enjoining it from registering the transfer, issued by a court of competent jurisdiction, and the issuer had a reasonable opportunity to act on the injunction, restraining order, or other legal process; or</p><p>(4) by an issuer acting in collusion with the wrongdoer.</p><p>(b) An issuer that is liable for wrongful registration of transfer under subsection (a) on demand shall provide the person entitled to the security with a like certificated or uncertificated security, and any payments or distributions that the person did not receive as a result of the wrongful registration. If an overissue would result, the issuer's liability to provide the person with a like security is governed by § <a href='http://law.lis.virginia.gov/vacode/8.8A-210/'>8.8A-210</a>.</p><p>(c) Except as otherwise provided in subsection (a) or in a law relating to the collection of taxes, an issuer is not liable to an owner or other person suffering loss as a result of the registration of a transfer of a security if registration was made pursuant to an effective endorsement or instruction.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
8.8A|COMMERCIAL CODE — INVESTMENT SECURITIES|||4|REGISTRATION|||||||§ 8.8A-405|Replacement of lost, destroyed or wrongfully taken security certificate.|<p>(a) If an owner of a certificated security, whether in registered or bearer form, claims that the certificate has been lost, destroyed, or wrongfully taken, the issuer shall issue a new certificate if the owner:</p><p>(1) so requests before the issuer has notice that the certificate has been acquired by a protected purchaser;</p><p>(2) files with the issuer a sufficient indemnity bond; and</p><p>(3) satisfies other reasonable requirements imposed by the issuer.</p><p>(b) If, after the issue of a new security certificate, a protected purchaser of the original certificate presents it for registration of transfer, the issuer shall register the transfer unless an overissue would result. In that case, the issuer's liability is governed by § <a href='http://law.lis.virginia.gov/vacode/8.8A-210/'>8.8A-210</a>. In addition to any rights on the indemnity bond, an issuer may recover the new certificate from a person to whom it was issued or any person taking under that person, except a protected purchaser.</p><p>1996, c. <a href='http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0216'>216</a>.</p>
